Image#,Crib#,Row,Column,Class 1 Value,Class 2 Value,Classification
39286,2649,0,2,15.118140,-16.108568,0
39286,2650,0,0,8.858180,-12.206843,0
39286,2650,0,1,8.852129,-11.926312,0
39286,2650,0,2,4.264654,-8.195899,0
39287,2651,0,0,6.684414,-10.281723,0
39287,2651,0,1,7.788160,-6.976244,0
39287,2651,0,2,13.753823,-15.874120,0
39287,2651,1,0,4.637491,-4.139516,0
39287,2651,1,1,5.104895,-5.686583,0
39287,2651,1,2,5.308809,-4.994921,0
39287,2652,0,0,11.526856,-14.675690,0
39287,2652,0,1,10.811179,-13.690820,0
39287,2652,0,2,8.533372,-8.294031,0
39288,2653,0,0,8.038764,-8.911122,0
39288,2653,0,1,10.569071,-12.453990,0
39288,2653,0,2,7.892808,-11.605607,0
39288,2654,0,0,7.611561,-8.368146,0
39288,2654,0,1,12.576004,-14.298489,0
39288,2654,0,2,11.538956,-13.411302,0
39289,2655,0,0,12.117213,-13.829012,0
39289,2655,0,1,10.610260,-11.656418,0
39289,2655,0,2,10.476241,-12.742641,0
39289,2656,0,0,10.186396,-12.215501,0
39289,2656,0,1,9.019325,-8.417888,0
39289,2656,0,2,11.386682,-14.298764,0
39290,2657,0,0,13.794149,-17.408804,0
39290,2657,0,1,8.434745,-10.420291,0
39290,2657,0,2,8.093843,-12.776866,0
39290,2658,0,0,8.454690,-11.710372,0
39290,2658,0,1,14.154522,-19.419407,0
39290,2658,0,2,4.965261,-7.450804,0
39291,2659,0,0,9.367998,-9.983564,0
39291,2659,0,1,6.703187,-9.413431,0
39291,2659,0,2,5.332333,-9.321698,0
39291,2660,0,0,11.451287,-12.698673,0
39291,2660,0,1,9.149655,-11.623219,0
39291,2660,0,2,4.966061,-6.113321,0
39292,2661,0,0,13.096667,-15.704151,0
39292,2661,0,1,13.578238,-15.512174,0
39292,2661,0,2,13.945977,-17.836050,0
39292,2662,0,0,9.545069,-10.464341,0
39292,2662,0,1,12.518376,-16.776133,0
39292,2662,0,2,12.505144,-14.339226,0
39292,2663,0,0,12.829068,-15.456496,0
39292,2663,0,1,11.291438,-12.595607,0
39292,2663,0,2,10.316724,-12.347666,0
39293,2664,0,0,11.670992,-13.958465,0
39293,2664,0,1,9.723324,-13.324389,0
39293,2664,0,2,11.357708,-11.173734,0
39293,2665,0,0,8.005222,-13.084102,0
39293,2665,0,1,14.352582,-16.889406,0
39293,2665,0,2,12.182215,-15.538527,0
39294,2666,0,0,8.810590,-8.223760,0
39294,2666,0,1,11.420148,-13.171996,0
39294,2666,0,2,11.060552,-11.528164,0
39294,2667,0,0,12.227452,-15.391667,0
39294,2667,0,1,8.836061,-11.365154,0
39294,2667,0,2,8.212214,-8.233122,0
39294,2667,1,0,6.581270,-7.593267,0
39294,2667,1,1,6.028589,-6.811576,0
39294,2667,1,2,5.800881,-7.749896,0
39295,2668,0,0,13.398851,-16.510809,0
39295,2668,0,1,11.233003,-10.977964,0
39295,2668,0,2,4.604040,-4.098701,0
39295,2669,0,0,10.487679,-14.008628,0
39295,2669,0,1,11.988109,-15.010703,0
39295,2669,0,2,5.679866,-11.001716,0
39296,2670,0,0,4.209129,-6.469607,0
39296,2670,0,1,10.656012,-14.322749,0
39296,2670,0,2,9.898391,-13.099412,0
39296,2671,0,0,8.757271,-10.700113,0
39296,2671,0,1,8.045241,-10.199727,0
39296,2671,0,2,9.932257,-11.176047,0
39297,2672,0,0,6.591690,-8.453572,0
39297,2672,0,1,11.493158,-12.220042,0
39297,2672,0,2,12.329117,-15.292831,0
39297,2673,0,0,7.784814,-9.350556,0
39297,2673,0,1,8.485334,-8.700562,0
39297,2673,0,2,4.554271,-8.600503,0
39297,2674,0,0,6.867454,-9.029566,0
39297,2674,0,1,12.123406,-12.968433,0
39297,2674,0,2,9.193262,-11.652328,0
39298,2675,0,0,12.416875,-11.283063,0
39298,2675,0,1,14.120992,-18.196341,0
39298,2675,0,2,5.326941,-8.005233,0
39298,2676,0,0,6.294918,-7.094473,0
39298,2676,0,1,3.818839,-8.235889,0
39298,2676,0,2,5.957377,-7.840987,0
39299,2677,0,0,8.675961,-12.010246,0
39299,2677,0,1,-6.675279,5.978630,1
39299,2677,0,2,7.783716,-9.540390,0
39299,2678,0,0,8.033814,-8.365501,0
39299,2678,0,1,9.249619,-10.681271,0
39299,2678,0,2,7.988577,-11.088828,0
39300,2679,0,0,12.210840,-13.842002,0
39300,2679,0,1,10.911771,-11.357692,0
39300,2679,0,2,4.819170,-8.026856,0
39300,2680,0,0,8.144872,-11.317904,0
39300,2680,0,1,12.018622,-13.766613,0
39300,2680,0,2,6.160518,-5.812728,0
39301,2681,0,0,8.918686,-9.917682,0
39301,2681,0,1,8.319325,-8.956375,0
39301,2681,0,2,3.114236,-5.278049,0
39301,2682,0,0,11.284946,-13.123045,0
39301,2682,0,1,11.662200,-15.068439,0
39301,2682,0,2,5.429512,-2.774533,0
39302,2683,0,0,9.376480,-12.749057,0
39302,2683,0,1,8.262557,-10.904489,0
39302,2683,0,2,10.323176,-13.916166,0
39302,2683,1,0,3.543293,-4.091096,0
39302,2683,1,1,5.360225,-5.695739,0
39302,2683,1,2,4.187566,-3.356651,0
39302,2684,0,0,9.557862,-14.104192,0
39302,2684,0,1,7.277888,-7.276405,0
39302,2684,0,2,9.265993,-12.473139,0
39303,2685,0,0,11.483778,-12.943162,0
39303,2685,0,1,11.483534,-15.767175,0
39303,2685,0,2,12.968063,-15.094796,0
39303,2686,0,0,9.897817,-13.445184,0
39303,2686,0,1,12.576130,-14.315347,0
39303,2686,0,2,8.659899,-9.538486,0
39303,2687,0,0,10.310087,-11.940324,0
39303,2687,0,1,10.622642,-11.243866,0
39303,2687,0,2,11.707530,-13.419157,0
39304,2688,0,0,5.441710,-8.722199,0
39304,2688,0,1,7.007054,-8.465940,0
39304,2688,0,2,9.984247,-12.103957,0
39304,2689,0,0,6.223980,-8.223475,0
39304,2689,0,1,5.429186,-8.456878,0
39304,2689,0,2,5.370240,-9.370036,0
39304,2689,1,0,3.850433,-6.051851,0
39304,2689,1,1,7.006796,-7.996217,0
39304,2689,1,2,4.621996,-4.718589,0
39305,2690,0,0,8.710329,-10.144486,0
39305,2690,0,1,10.570731,-12.442741,0
39305,2690,0,2,6.788211,-8.328014,0
39305,2691,0,0,8.434690,-9.264818,0
39305,2691,0,1,8.521604,-12.018601,0
39305,2691,0,2,9.615357,-11.235868,0
39306,2692,0,0,9.064669,-11.624953,0
39306,2692,0,1,8.008117,-8.635610,0
39306,2692,0,2,9.593113,-12.295003,0
39306,2693,0,0,5.055470,-8.927335,0
39306,2693,0,1,12.055475,-17.130558,0
39306,2693,0,2,8.297175,-9.842288,0
39307,2694,0,0,11.352262,-13.374503,0
39307,2694,0,1,6.420692,-9.505975,0
39307,2694,0,2,8.634295,-10.157124,0
39307,2695,0,0,6.885917,-5.205140,0
39307,2695,0,1,6.004565,-6.930755,0
39307,2695,0,2,7.699747,-8.472431,0
39307,2695,1,0,5.159942,-4.659918,0
39307,2695,1,1,4.380840,-5.116150,0
39307,2695,1,2,2.872783,-4.123692,0
39308,2696,0,0,4.624678,-4.592391,0
39308,2696,0,1,12.784141,-15.625546,0
39308,2696,0,2,8.720310,-10.774272,0
39308,2697,0,0,8.978345,-14.672235,0
39308,2697,0,1,10.452207,-9.011877,0
39308,2697,0,2,7.874983,-10.203391,0
39309,2698,0,0,9.604451,-11.512778,0
39309,2698,0,1,13.249240,-15.377219,0
39309,2698,0,2,7.470068,-10.173804,0
39309,2699,0,0,11.181867,-13.360137,0
39309,2699,0,1,9.085185,-10.175509,0
39309,2699,0,2,5.572219,-7.563593,0
39309,2700,0,0,7.804814,-9.126284,0
39309,2700,0,1,5.311664,-5.544310,0
39309,2700,0,2,7.428118,-11.559752,0
39310,2701,0,0,6.616715,-7.626431,0
39310,2701,0,1,9.168427,-11.223334,0
39310,2701,0,2,0.715082,-5.941999,0
39310,2702,0,0,7.340480,-8.624544,0
39310,2702,0,1,8.961275,-11.144188,0
39310,2702,0,2,9.243786,-11.292130,0
39311,2703,0,0,12.949090,-16.649733,0
39311,2703,0,1,10.389647,-13.711894,0
39311,2703,0,2,6.581923,-6.704750,0
39311,2703,1,0,7.168041,-9.702494,0
39311,2703,1,1,8.032251,-7.839206,0
39311,2703,1,2,7.315087,-6.947127,0
39311,2704,0,0,4.547942,-6.379628,0
39311,2704,0,1,14.167911,-17.295279,0
39311,2704,0,2,6.473465,-9.871197,0
39312,2705,0,0,6.600429,-6.766876,0
39312,2705,0,1,6.773685,-8.630280,0
39312,2705,0,2,6.910071,-8.119848,0
39312,2706,0,0,9.088253,-10.304343,0
39312,2706,0,1,3.685466,-3.204746,0
39312,2706,0,2,9.827022,-11.832705,0
39313,2707,0,0,10.906573,-13.742965,0
39313,2707,0,1,10.223732,-12.676643,0
39313,2707,0,2,6.670577,-9.615208,0
39313,2708,0,0,6.766468,-9.634343,0
39313,2708,0,1,6.452409,-9.584162,0
39313,2708,0,2,6.819517,-7.063323,0
39314,2709,0,0,13.789049,-16.290356,0
39314,2709,0,1,13.642430,-14.981005,0
39314,2709,0,2,7.945718,-12.308829,0
39314,2710,0,0,9.503479,-13.494226,0
39314,2710,0,1,7.404430,-9.159001,0
39314,2710,0,2,8.082553,-10.939794,0
39315,2711,0,0,4.504509,-5.573573,0
39315,2711,0,1,11.656819,-14.082585,0
39315,2711,0,2,7.508714,-7.930986,0
39315,2712,0,0,8.795383,-9.833311,0
39315,2712,0,1,8.782620,-11.854938,0
39315,2712,0,2,10.177506,-11.763068,0
39316,2713,0,0,10.410914,-13.789669,0
39316,2713,0,1,14.692668,-18.013723,0
39316,2713,0,2,10.865376,-12.258239,0
39316,2714,0,0,8.640765,-10.563505,0
39316,2714,0,1,8.393094,-9.803666,0
39316,2714,0,2,6.426933,-8.996331,0
39316,2715,0,0,6.946079,-7.155001,0
39316,2715,0,1,10.139164,-14.703429,0
39316,2715,0,2,7.592112,-11.437699,0
39317,2716,0,0,7.544045,-8.266626,0
39317,2716,0,1,8.099069,-11.199515,0
39317,2716,0,2,11.284515,-14.960921,0
39317,2717,0,0,-0.958663,0.624201,0
39317,2717,0,1,4.345674,-7.101523,0
39317,2717,0,2,9.404408,-10.242379,0
39318,2718,0,0,9.504027,-11.706906,0
39318,2718,0,1,8.808553,-10.055992,0
39318,2718,0,2,6.625428,-8.110564,0
39318,2719,0,0,7.222071,-9.619113,0
39318,2719,0,1,10.030770,-12.586877,0
39318,2719,0,2,7.480334,-8.999121,0
39319,2720,0,0,11.903911,-13.867175,0
39319,2720,0,1,5.198405,-6.136455,0
39319,2720,0,2,9.002737,-14.523002,0
39319,2721,0,0,6.823956,-11.294186,0
39319,2721,0,1,6.867418,-9.901599,0
39319,2721,0,2,6.572011,-8.255211,0
39320,2722,0,0,8.843916,-11.727933,0
39320,2722,0,1,8.596036,-10.360334,0
39320,2722,0,2,7.294731,-11.466791,0
39320,2723,0,0,9.174831,-10.058832,0
39320,2723,0,1,10.003652,-13.759408,0
39320,2723,0,2,13.053237,-15.331565,0
39321,2724,0,0,6.619949,-9.423610,0
39321,2724,0,1,8.597379,-11.125512,0
39321,2724,0,2,8.506928,-10.659373,0
39321,2725,0,0,12.871757,-13.999061,0
39321,2725,0,1,10.656753,-13.215312,0
39321,2725,0,2,8.299241,-9.547581,0
39322,2726,0,0,3.647904,-2.161560,0
39322,2726,0,1,11.147909,-13.019252,0
39322,2726,0,2,6.993233,-8.206266,0
39322,2727,0,0,9.069255,-11.534525,0
39322,2727,0,1,7.699833,-9.461816,0
39322,2727,0,2,9.414621,-12.792850,0
39323,2728,0,0,6.845781,-8.508513,0
39323,2728,0,1,9.099869,-10.205607,0
39323,2728,0,2,4.355355,-3.311984,0
39323,2729,0,0,8.227200,-9.538243,0
39323,2729,0,1,9.811812,-11.820924,0
39323,2729,0,2,8.378812,-11.818000,0
39323,2730,0,0,7.292798,-8.254616,0
39323,2730,0,1,11.628184,-14.904951,0
39323,2730,0,2,10.900869,-10.620610,0
39324,2731,0,0,6.815838,-5.734249,0
39324,2731,0,1,10.408194,-14.389927,0
39324,2731,0,2,9.770732,-12.646267,0
39324,2732,0,0,10.747225,-11.040109,0
39324,2732,0,1,11.911908,-14.916118,0
39324,2732,0,2,12.151231,-14.355067,0
39325,2733,0,0,9.193368,-11.650924,0
39325,2733,0,1,7.401727,-8.832383,0
39325,2733,0,2,15.650772,-19.574095,0
39325,2734,0,0,7.340132,-8.451037,0
39325,2734,0,1,6.221315,-11.452992,0
39325,2734,0,2,8.354727,-8.486663,0
39326,2735,0,0,10.759389,-12.915851,0
39326,2735,0,1,7.408814,-9.491795,0
39326,2735,0,2,8.882646,-10.662411,0
39326,2736,0,0,9.018956,-9.795381,0
39326,2736,0,1,10.474591,-13.071406,0
39326,2736,0,2,9.425260,-10.654539,0
39327,2737,0,0,8.637058,-10.591688,0
39327,2737,0,1,6.712394,-8.608161,0
39327,2737,0,2,10.298236,-14.943645,0
39327,2738,0,0,8.709611,-10.474669,0
39327,2738,0,1,12.815284,-13.437505,0
39327,2738,0,2,12.327616,-14.115701,0
39328,2739,0,0,7.588469,-8.080162,0
39328,2739,0,1,12.860687,-15.245139,0
39328,2739,0,2,9.712891,-14.127956,0
39328,2740,0,0,7.304222,-10.021373,0
39328,2740,0,1,14.251185,-17.948528,0
39328,2740,0,2,10.306257,-13.331177,0
39329,2741,0,0,8.814210,-12.246672,0
39329,2741,0,1,10.666396,-13.232601,0
39329,2741,0,2,9.488797,-9.377189,0
39329,2742,0,0,9.947141,-12.196460,0
39329,2742,0,1,7.892201,-9.726085,0
39329,2742,0,2,9.447590,-13.526499,0
39330,2743,0,0,10.694535,-12.849438,0
39330,2743,0,1,6.724720,-9.359110,0
39330,2743,0,2,7.105624,-8.995540,0
39330,2744,0,0,3.539118,-6.141200,0
39330,2744,0,1,-0.632071,-2.379199,0
39330,2744,0,2,11.453420,-12.990959,0
39330,2745,0,0,7.447245,-9.327229,0
39330,2745,0,1,14.403406,-17.470575,0
39330,2745,0,2,10.269747,-14.808488,0
39331,2746,0,0,6.431273,-11.349933,0
39331,2746,0,1,7.295488,-8.926880,0
39331,2746,0,2,9.994341,-11.373946,0
39331,2747,0,0,11.829079,-14.965707,0
39331,2747,0,1,9.124142,-12.161277,0
39331,2747,0,2,10.687971,-13.145700,0
39332,2748,0,0,10.192006,-12.644791,0
39332,2748,0,1,8.150846,-11.416138,0
39332,2748,0,2,8.877581,-11.232261,0
39332,2749,0,0,7.265946,-6.560222,0
39332,2749,0,1,5.497233,-8.787302,0
39332,2749,0,2,4.253171,-5.833528,0
39333,2750,0,0,9.663519,-10.187123,0
39333,2750,0,1,10.104445,-11.271016,0
39333,2750,0,2,5.927612,-7.509732,0
39333,2751,0,0,7.742958,-7.549328,0
39333,2751,0,1,9.279199,-11.353428,0
39333,2751,0,2,12.461593,-14.526912,0
39334,2752,0,0,7.857540,-10.016319,0
39334,2752,0,1,6.633374,-7.157061,0
39334,2752,0,2,6.287427,-5.691952,0
39334,2753,0,0,6.097328,-8.121284,0
39334,2753,0,1,11.654368,-14.554458,0
39334,2753,0,2,8.589324,-14.134810,0
39335,2754,0,0,3.882242,-5.894186,0
39335,2754,0,1,5.073904,-4.992088,0
39335,2754,0,2,11.460647,-13.139867,0
39335,2755,0,0,5.694252,-5.821689,0
39335,2755,0,1,1.739327,-4.190542,0
39335,2755,0,2,12.906575,-15.220033,0
39336,2756,0,0,7.637435,-9.617702,0
39336,2756,0,1,6.428646,-9.350167,0
39336,2756,0,2,9.576377,-12.039303,0
39336,2756,1,0,9.682134,-11.544042,0
39336,2756,1,1,8.573406,-10.862796,0
39336,2756,1,2,10.479100,-11.162515,0
39336,2756,2,0,4.579270,-7.628358,0
39336,2756,2,1,13.073692,-15.264482,0
39336,2756,2,2,9.066897,-10.026247,0
39336,2756,3,0,4.929450,-5.415259,0
39336,2756,3,1,4.740924,-5.307945,0
39336,2756,3,2,6.685875,-8.059170,0
39336,2757,0,0,11.581433,-15.502566,0
39336,2757,0,1,9.213869,-11.872519,0
39336,2757,0,2,-0.058688,-6.811038,0
39336,2757,1,0,2.135038,-3.760581,0
39336,2757,1,1,8.389968,-11.722743,0
39336,2757,1,2,9.004955,-9.740006,0
39336,2758,0,0,1.380315,-3.778290,0
39336,2758,0,1,6.289220,-7.421506,0
39336,2758,0,2,11.005617,-13.642361,0
39337,2759,0,0,9.363487,-13.847535,0
39337,2759,0,1,14.302700,-18.528042,0
39337,2759,0,2,12.967675,-17.086714,0
39337,2760,0,0,-1.084334,1.689229,1
39337,2760,0,1,-1.040052,4.206654,1
39337,2760,0,2,3.313670,-1.859475,0
39337,2761,0,0,11.151641,-13.488770,0
39337,2761,0,1,13.582527,-15.331673,0
39337,2761,0,2,10.326384,-16.006212,0
39338,2762,0,0,8.132249,-8.578330,0
39338,2762,0,1,10.453232,-12.894000,0
39338,2762,0,2,13.432147,-16.171637,0
39338,2762,1,0,1.895908,-2.845201,0
39338,2762,1,1,0.636128,-1.691083,0
39338,2762,1,2,3.925147,-5.836569,0
39338,2763,0,0,8.373746,-11.194036,0
39338,2763,0,1,7.685915,-10.352660,0
39338,2763,0,2,6.399406,-5.617863,0
39339,2764,0,0,9.641344,-11.560364,0
39339,2764,0,1,6.313037,-9.457016,0
39339,2764,0,2,7.737287,-10.228320,0
39339,2765,0,0,5.033832,-4.911368,0
39339,2765,0,1,8.397348,-9.732226,0
39339,2765,0,2,7.572878,-12.363545,0
39340,2766,0,0,7.215164,-9.867912,0
39340,2766,0,1,7.585421,-11.224939,0
39340,2766,0,2,12.961349,-15.467015,0
39340,2767,0,0,10.228010,-11.930883,0
39340,2767,0,1,6.115954,-6.690096,0
39340,2767,0,2,11.734789,-13.781795,0
39341,2768,0,0,9.567905,-10.211014,0
39341,2768,0,1,8.180633,-7.562620,0
39341,2768,0,2,9.715137,-12.081155,0
39341,2769,0,0,6.469388,-7.277532,0
39341,2769,0,1,8.128726,-9.561304,0
39341,2769,0,2,9.855011,-11.699714,0
39342,2770,0,0,7.493029,-9.078443,0
39342,2770,0,1,8.685697,-10.523485,0
39342,2770,0,2,8.699012,-12.439973,0
39342,2770,1,0,4.724989,-4.006439,0
39342,2770,1,1,-0.445735,1.760995,0
39342,2770,1,2,2.409435,-2.252034,0
39342,2771,0,0,8.194741,-10.404248,0
39342,2771,0,1,6.612962,-7.947297,0
39342,2771,0,2,8.327628,-12.513941,0
39343,2772,0,0,4.160847,-5.896883,0
39343,2772,0,1,10.993361,-14.899195,0
39343,2772,0,2,7.955215,-11.696363,0
39343,2773,0,0,10.880509,-10.183030,0
39343,2773,0,1,9.498011,-12.723021,0
39343,2773,0,2,10.357553,-13.345777,0
39343,2774,0,0,5.095021,-7.060991,0
39343,2774,0,1,7.490000,-8.524332,0
39343,2774,0,2,7.502962,-6.665875,0
39344,2775,0,0,1.970882,-3.992808,0
39344,2775,0,1,7.353970,-8.414779,0
39344,2775,0,2,7.831831,-8.944332,0
39344,2776,0,0,8.219792,-8.364594,0
39344,2776,0,1,6.578011,-7.363268,0
39344,2776,0,2,6.187953,-8.320457,0
39345,2777,0,0,3.826611,-4.218723,0
39345,2777,0,1,8.563934,-11.322732,0
39345,2777,0,2,6.287640,-8.947430,0
39345,2778,0,0,3.647655,-4.236430,0
39345,2778,0,1,9.056851,-10.924285,0
39345,2778,0,2,13.303736,-15.179135,0
39346,2779,0,0,5.501410,-9.061767,0
39346,2779,0,1,8.873812,-11.089353,0
39346,2779,0,2,7.644592,-11.747375,0
39346,2780,0,0,7.016231,-8.031941,0
39346,2780,0,1,9.482404,-11.367676,0
39346,2780,0,2,10.103024,-11.420577,0
39347,2781,0,0,3.509164,-5.791727,0
39347,2781,0,1,7.333637,-10.120339,0
39347,2781,0,2,9.019812,-11.741536,0
39347,2782,0,0,10.573327,-12.666056,0
39347,2782,0,1,8.145401,-10.689322,0
39347,2782,0,2,6.471133,-8.336677,0
39348,2783,0,0,6.189985,-8.044391,0
39348,2783,0,1,7.752485,-9.989446,0
39348,2783,0,2,9.720419,-11.797759,0
39348,2784,0,0,6.367797,-4.573794,0
39348,2784,0,1,7.594524,-8.993418,0
39348,2784,0,2,6.061018,-4.284544,0
39349,2785,0,0,9.930560,-11.524505,0
39349,2785,0,1,4.044425,-7.176397,0
39349,2785,0,2,10.350832,-11.357430,0
39349,2786,0,0,5.303441,-6.583740,0
39349,2786,0,1,7.897380,-11.764457,0
39349,2786,0,2,8.321670,-12.171683,0
39350,2787,0,0,6.361778,-7.607508,0
39350,2787,0,1,8.631818,-9.751348,0
39350,2787,0,2,8.493013,-11.829067,0
39350,2788,0,0,8.810774,-11.585209,0
39350,2788,0,1,13.774943,-16.058531,0
39350,2788,0,2,6.095666,-7.967207,0
39350,2788,1,0,0.547042,-2.581308,0
39350,2788,1,1,5.334441,-5.128594,0
39350,2788,1,2,6.316957,-6.262469,0
39351,2789,0,0,2.828240,-5.959433,0
39351,2789,0,1,9.635949,-12.131125,0
39351,2789,0,2,13.486528,-15.871972,0
39351,2790,0,0,8.518440,-10.878894,0
39351,2790,0,1,7.735633,-10.984458,0
39351,2790,0,2,8.477478,-10.594402,0
39352,2791,0,0,7.538064,-9.523856,0
39352,2791,0,1,9.900079,-11.109479,0
39352,2791,0,2,7.147499,-8.245902,0
39352,2792,0,0,3.523703,-2.480071,0
39352,2792,0,1,8.395538,-11.731995,0
39352,2792,0,2,10.141644,-13.172835,0
39352,2793,0,0,8.994948,-11.231040,0
39352,2793,0,1,2.799906,-4.448268,0
39352,2793,0,2,7.790790,-10.634661,0
39353,2794,0,0,7.115895,-10.008775,0
39353,2794,0,1,6.136075,-9.900339,0
39353,2794,0,2,7.126199,-9.283433,0
39353,2794,1,0,4.640110,-3.175469,0
39353,2794,1,1,2.803079,-2.404067,0
39353,2794,1,2,-0.654486,0.528520,0
39354,2795,0,0,6.769695,-6.455503,0
39354,2795,0,1,3.071198,-6.147107,0
39354,2795,0,2,6.945094,-6.208614,0
39354,2795,1,0,7.455662,-9.827982,0
39354,2795,1,1,6.191701,-7.539032,0
39354,2795,1,2,6.288637,-7.911609,0
39354,2795,2,0,10.136180,-14.455176,0
39354,2795,2,1,5.723804,-6.732874,0
39354,2795,2,2,8.955715,-11.468878,0
39354,2796,0,0,-0.502276,-1.012213,0
39354,2796,0,1,4.589584,-4.759396,0
39354,2796,0,2,0.707944,-1.918239,0
39355,2797,0,0,7.496243,-8.368035,0
39355,2797,0,1,5.335590,-6.535439,0
39355,2797,0,2,10.410127,-12.788504,0
39355,2798,0,0,6.858456,-7.765266,0
39355,2798,0,1,1.541689,-3.991811,0
39355,2798,0,2,3.393614,-6.420684,0
39355,2798,1,0,4.216910,-2.928184,0
39355,2798,1,1,0.657383,2.617346,0
39355,2798,1,2,3.579398,-1.613134,0
39356,2799,0,0,3.748053,-6.580481,0
39356,2799,0,1,2.573727,-5.343059,0
39356,2799,0,2,8.088511,-11.536036,0
39356,2800,0,0,2.518082,-4.766667,0
39356,2800,0,1,3.213615,-4.486098,0
39356,2800,0,2,0.467851,-0.905465,0
39357,2801,0,0,7.635694,-8.669265,0
39357,2801,0,1,2.269829,-3.711606,0
39357,2801,0,2,3.599570,-6.941742,0
39357,2802,0,0,1.486297,-1.501033,0
39357,2802,0,1,0.369927,-2.193956,0
39357,2802,0,2,2.087293,-3.659556,0
39358,2803,0,0,5.425609,-5.624243,0
39358,2803,0,1,5.717620,-6.281536,0
39358,2803,0,2,5.267715,-9.067992,0
39358,2804,0,0,6.088459,-6.425320,0
39358,2804,0,1,3.199743,-3.964437,0
39358,2804,0,2,2.672078,-3.546383,0
39359,2805,0,0,8.172966,-10.131994,0
39359,2805,0,1,7.111679,-8.592521,0
39359,2805,0,2,8.517739,-9.105070,0
39359,2805,1,0,6.159073,-12.093982,0
39359,2805,1,1,-4.932648,3.465886,1
39359,2805,1,2,-20.673826,14.400647,1
39359,2806,0,0,7.287272,-7.966226,0
39359,2806,0,1,7.794525,-6.636144,0
39359,2806,0,2,8.672038,-9.403462,0
39359,2807,0,0,-4.371073,3.786853,1
39359,2807,0,1,4.336860,-3.771273,0
39359,2807,0,2,2.086599,-0.692287,0
39359,2807,1,0,1.376471,0.321968,0
39359,2807,1,1,4.134426,-5.802155,0
39359,2807,1,2,6.093811,-8.044082,0
39360,2808,0,0,3.360309,-5.609217,0
39360,2808,0,1,1.869620,-4.736285,0
39360,2808,0,2,6.774110,-8.916756,0
39360,2808,1,0,4.367918,-5.379630,0
39360,2808,1,1,3.426046,-5.403365,0
39360,2808,1,2,7.492694,-8.108596,0
39360,2809,0,0,6.495915,-8.032279,0
39360,2809,0,1,3.055714,-4.302892,0
39360,2809,0,2,9.431980,-11.921520,0
39361,2810,0,0,5.690114,-5.928094,0
39361,2810,0,1,6.466459,-7.696618,0
39361,2810,0,2,4.301207,-4.406030,0
39361,2811,0,0,5.565351,-5.982804,0
39361,2811,0,1,8.213861,-8.248958,0
39361,2811,0,2,6.692522,-8.176791,0
39361,2812,0,0,8.151980,-8.468014,0
39361,2812,0,1,4.741265,-4.041953,0
39361,2812,0,2,6.315027,-8.397182,0
39361,2813,0,0,12.357233,-15.607897,0
39361,2813,0,1,4.868564,-6.291070,0
39361,2813,0,2,10.295864,-11.873015,0
39362,2814,0,0,7.000000,-7.944247,0
39362,2814,0,1,6.358334,-8.725829,0
39362,2814,0,2,9.502946,-12.239331,0
39362,2815,0,0,4.743678,-7.611143,0
39362,2815,0,1,9.954558,-11.335350,0
39362,2815,0,2,6.346793,-11.544694,0
39363,2816,0,0,3.348397,-5.118383,0
39363,2816,0,1,2.784170,-5.160424,0
39363,2816,0,2,2.468848,-3.587494,0
39363,2817,0,0,2.642800,-5.615948,0
39363,2817,0,1,11.346339,-14.149343,0
39363,2817,0,2,11.876649,-13.787400,0
39363,2818,0,0,2.827744,-3.603314,0
39363,2818,0,1,7.789045,-9.320065,0
39363,2818,0,2,6.025826,-7.773172,0
39363,2818,1,0,10.499228,-12.752864,0
39363,2818,1,1,11.777530,-12.705076,0
39363,2818,1,2,9.739495,-14.156672,0
39363,2818,2,0,5.029357,-5.326756,0
39363,2818,2,1,11.051803,-12.819190,0
39363,2818,2,2,8.726771,-9.464900,0
39363,2818,3,0,4.536654,-5.563531,0
39363,2818,3,1,4.093529,-5.799134,0
39363,2818,3,2,4.055011,-5.476887,0
39364,2819,0,0,7.009190,-7.869759,0
39364,2819,0,1,5.156635,-6.036371,0
39364,2819,0,2,4.576773,-5.928728,0
39365,2820,0,0,7.045582,-9.914874,0
39365,2820,0,1,5.838696,-8.229503,0
39365,2820,0,2,9.528093,-14.843757,0
39365,2820,1,0,-3.174270,0.822448,1
39365,2820,1,1,3.019030,-4.598539,0
39365,2820,1,2,0.742082,-0.074005,0
39365,2820,2,0,2.271758,-2.192787,0
39365,2820,2,1,4.740148,-5.249228,0
39365,2820,2,2,2.645654,-4.122938,0
39365,2821,0,0,3.344018,-5.551970,0
39365,2821,0,1,3.080823,-2.307411,0
39365,2821,0,2,8.632125,-10.926223,0
39365,2821,1,0,3.724762,-4.076374,0
39365,2821,1,1,3.958272,-2.509740,0
39365,2821,1,2,2.631396,-3.067592,0
39366,2822,0,0,6.468989,-7.005880,0
39366,2822,0,1,5.492146,-9.969734,0
39366,2822,0,2,5.540033,-8.351263,0
39366,2823,0,0,5.938413,-6.920540,0
39366,2823,0,1,7.173019,-9.325288,0
39366,2823,0,2,14.142931,-16.418503,0
39367,2824,0,0,8.916873,-10.663326,0
39367,2824,0,1,7.214824,-10.149359,0
39367,2824,0,2,7.800278,-9.629510,0
39367,2825,0,0,8.415152,-12.409205,0
39367,2825,0,1,6.983612,-8.896573,0
39367,2825,0,2,7.464375,-9.122973,0
