Image#,Crib#,Class 1 Value,Class 2 Value,Classification
72663,4997,6.556740,-6.738339,0
72663,4998,4.302014,0.597986,0
72664,4999,5.700157,-4.729612,0
72664,5000,8.726172,-9.837524,0
72665,5001,4.363326,-1.539568,0
72665,5002,10.017672,-11.153671,0
72666,5003,5.600557,-4.903276,0
72666,5004,6.056867,-3.146366,0
72667,5005,6.845490,-7.294271,0
72667,5006,9.055224,-10.306357,0
72668,5007,9.687363,-10.864405,0
72668,5008,8.624009,-9.596697,0
72669,5009,9.088402,-10.184855,0
72669,5010,7.888474,-8.847464,0
72670,5011,7.627079,-8.642155,0
72670,5012,12.256018,-13.523743,0
72671,5013,7.759693,-8.352184,0
72672,5014,6.616027,-7.247393,0
72672,5015,7.828126,-8.445549,0
72673,5016,8.167099,-9.256551,0
72673,5017,6.032071,-6.553372,0
72674,5018,7.783174,-8.638678,0
72674,5019,10.117495,-11.417477,0
72675,5020,7.799947,-8.810982,0
72675,5021,8.288218,-9.190045,0
72676,5022,7.050262,-7.675774,0
72676,5023,1.758424,7.700053,0
72677,5024,4.695044,-2.630479,0
72677,5025,9.131547,-10.303936,0
72678,5026,7.684152,-8.458712,0
72678,5027,6.207194,-6.768608,0
72679,5028,3.458453,0.204646,0
72679,5029,8.639037,-9.671312,0
72680,5030,6.361176,-7.001095,0
72680,5031,5.407913,-5.680329,0
72681,5032,5.873360,-4.006370,0
72682,5033,-0.110120,9.460770,0
72682,5034,4.527507,-3.216447,0
72683,5035,7.223156,-7.665924,0
72683,5036,9.563296,-10.616531,0
72684,5037,7.939324,-8.923079,0
72684,5038,7.041128,-7.681626,0
72685,5039,2.638423,2.203181,0
72685,5040,8.477175,-9.576672,0
72686,5041,9.989506,-11.275882,0
72686,5042,6.753400,-7.662787,0
72687,5043,3.214443,-1.194621,0
72687,5044,5.421573,-5.717357,0
72688,5045,5.454293,-5.660325,0
72688,5046,2.704602,-1.653984,0
72689,5047,7.414711,-8.365873,0
72689,5048,5.322365,-6.100599,0
72690,5049,5.231663,-5.212631,0
72690,5050,1.911589,2.427341,0
72690,5051,4.479086,-4.968089,0
72691,5052,4.631006,-5.157831,0
72691,5053,2.095207,1.256589,0
72692,5054,4.060832,-2.004950,0
72692,5055,3.123441,-1.227270,0
72693,5056,-0.801122,10.657028,0
72694,5057,0.382863,4.416799,0
72694,5058,5.642049,-6.326663,0
72695,5059,4.884724,-5.472521,0
72695,5060,2.659772,-2.034367,0
72696,5061,3.335559,-2.273088,0
72696,5062,5.189744,-5.617145,0
72697,5063,2.658923,-1.800147,0
72697,5064,-0.427880,8.106447,0
72698,5065,4.346906,-4.888685,0
72698,5066,4.744610,-5.075126,0
72699,5067,5.047738,-5.189562,0
72699,5068,-0.041176,7.390532,0
72700,5069,4.862630,-5.402992,0
72701,5070,1.998852,0.220415,0
72701,5071,5.062321,-5.696205,0
72702,5072,5.949137,-6.567472,0
72702,5073,3.741098,-3.143631,0
72703,5074,1.444650,4.472844,0
72703,5075,3.585562,-3.978649,0
72704,5076,3.204623,-1.934134,0
72704,5077,6.365238,-7.189608,0
72705,5078,6.255070,-6.973746,0
72705,5079,5.463833,-6.039710,0
72706,5080,2.786976,-0.959815,0
72706,5081,4.756996,-5.194557,0
72707,5082,3.382102,-3.432226,0
72707,5083,0.633477,5.452667,0
72708,5084,0.370535,8.647308,0
72709,5085,3.789995,-3.300082,0
72709,5086,4.551750,-5.171848,0
72710,5087,3.076833,-3.251413,0
72710,5088,4.675200,-5.253201,0
72711,5089,3.594716,-2.880340,0
72711,5090,6.331481,-7.186953,0
72712,5091,3.457043,-2.881315,0
72712,5092,4.017102,-4.372302,0
72713,5093,3.237943,-2.688734,0
72714,5094,-1.899209,10.990198,1
72714,5095,4.232423,-4.457620,0
72715,5096,2.381945,-0.993173,0
72715,5097,2.817494,-2.441542,0
72716,5098,3.556242,-3.732421,0
72716,5099,2.170951,-0.707747,0
72717,5100,3.822626,-3.779339,0
72717,5101,2.772060,-2.668166,0
72718,5102,4.046655,-4.401451,0
72718,5103,1.853074,0.093595,0
72719,5104,6.865627,-7.735187,0
72719,5105,5.424260,-6.087328,0
72720,5106,2.323559,-0.579310,0
72720,5107,7.789614,-8.781703,0
72721,5108,2.806346,-2.784539,0
72722,5109,3.485796,-3.515624,0
72722,5110,3.594913,-4.081479,0
72723,5111,6.699152,-7.530742,0
72723,5112,3.811759,-2.585282,0
72724,5113,5.871373,-6.615187,0
72724,5114,6.647998,-7.468876,0
72725,5115,3.853650,-3.977753,0
72725,5116,4.354401,-4.812418,0
72726,5117,4.349030,-4.715981,0
72726,5118,1.743167,2.905847,0
72727,5119,3.689830,-3.257708,0
72727,5120,3.683707,-2.859865,0
72728,5121,5.057398,-5.701476,0
72729,5122,3.947207,-2.240152,0
72729,5123,6.081808,-6.888344,0
72730,5124,2.273421,-0.552669,0
72730,5125,6.438962,-7.242938,0
72731,5126,4.517465,-5.072355,0
72731,5127,3.920147,-4.344409,0
72732,5128,2.599020,-1.293669,0
72732,5129,4.098719,-4.514498,0
72733,5130,2.851054,-2.794045,0
72733,5131,-3.905225,17.351446,1
72734,5132,3.573240,-3.978159,0
72734,5133,5.654036,-6.383182,0
72735,5134,-2.110148,11.421057,1
72735,5135,2.540700,-1.197717,0
72736,5136,2.146167,-0.591863,0
72737,5137,1.808423,0.124675,0
72737,5138,4.517977,-4.985829,0
72738,5139,5.031471,-4.902948,0
72738,5140,1.009931,7.498378,0
72739,5141,6.716168,-7.537812,0
72739,5142,3.686183,-3.642400,0
72740,5143,-0.135599,7.844908,0
72740,5144,6.705022,-7.547406,0
72741,5145,2.183159,0.218917,0
72741,5146,5.179106,-5.574628,0
72742,5147,4.776059,-5.361965,0
72742,5148,7.239658,-8.119808,0
72743,5149,-0.547842,10.480505,0
72743,5150,4.738123,-5.042273,0
72744,5151,3.473355,-1.645763,0
72745,5152,7.654463,-8.612988,0
72745,5153,3.168926,-0.124721,0
72746,5154,4.198547,-3.748844,0
72746,5155,6.103426,-6.934068,0
72747,5156,7.254819,-7.993467,0
72747,5157,4.363500,-4.187472,0
72748,5158,6.014937,-6.763912,0
72748,5159,3.769678,-3.700675,0
72749,5160,5.407270,-5.596576,0
72749,5161,-4.899312,24.962492,1
72750,5162,7.429034,-8.419641,0
72750,5163,5.135908,-4.626763,0
72751,5164,4.380364,-4.905731,0
72751,5165,5.063168,-5.347387,0
72752,5166,3.498505,-2.969652,0
72752,5167,1.268416,2.244200,0
72753,5168,2.214086,0.883570,0
72753,5169,2.300451,1.468050,0
72754,5170,6.145706,-6.889187,0
72754,5171,2.647190,-0.841348,0
72755,5172,4.008757,-3.623836,0
72755,5173,6.580402,-7.476516,0
72756,5174,5.617618,-6.480533,0
72756,5175,5.816499,-6.590598,0
72757,5176,5.702543,-6.439428,0
72757,5177,6.171295,-6.929845,0
72758,5178,2.063751,-0.870385,0
72758,5179,5.979023,-6.611987,0
72759,5180,4.065987,-3.376730,0
72759,5181,4.097876,-2.227244,0
72760,5182,3.567654,-1.867742,0
72760,5183,4.640098,-2.995162,0
72761,5184,9.273107,-10.308756,0
72761,5185,5.028151,-5.514525,0
72762,5186,5.820380,-6.534577,0
72762,5187,3.837556,-3.649486,0
72763,5188,0.979775,2.812861,0
72763,5189,2.896867,0.304016,0
72764,5190,4.047614,-4.501779,0
72764,5191,2.617034,-1.611440,0
72765,5192,5.276808,-5.858289,0
72765,5193,4.678213,-5.075112,0
72766,5194,5.124794,-5.239398,0
72766,5195,3.572743,-3.407467,0
72767,5196,3.992077,-3.621015,0
72767,5197,1.271273,2.449204,0
72768,5198,3.046046,-1.537743,0
72768,5199,6.618862,-7.379987,0
72769,5200,4.762021,-5.308751,0
72770,5201,4.356953,-3.490955,0
72770,5202,4.506484,-4.066491,0
72771,5203,6.288002,-7.146492,0
72771,5204,4.383202,-4.673625,0
72772,5205,3.549370,-3.395257,0
72772,5206,3.039703,0.484630,0
72773,5207,3.185065,-2.559436,0
72773,5208,0.588521,1.660024,0
72774,5209,4.049048,-3.736757,0
72774,5210,4.360312,-4.819946,0
72775,5211,6.700276,-7.513893,0
72775,5212,4.092765,-4.521280,0
72776,5213,6.986358,-7.749840,0
72776,5214,4.931112,-5.513497,0
72777,5215,3.714103,-3.860628,0
72777,5216,1.120613,2.554205,0
72778,5217,4.567400,-4.329261,0
72778,5218,5.632889,-6.304633,0
72779,5219,1.975068,1.017900,0
72779,5220,0.293233,8.653592,0
72780,5221,2.570672,0.327041,0
72780,5222,5.308188,-5.938239,0
72781,5223,0.444166,2.415208,0
72782,5224,4.590231,-5.252681,0
72782,5225,5.831716,-6.498987,0
72783,5226,6.173194,-6.892542,0
72783,5227,3.653337,-2.954682,0
72783,5228,3.390891,-3.127608,0
72784,5229,4.858088,-5.508805,0
72784,5230,-1.877029,13.774130,1
72785,5231,4.823559,-5.518237,0
72785,5232,2.402687,-0.564343,0
72786,5233,5.936960,-6.598069,0
72786,5234,0.174300,4.209052,0
72787,5235,2.505865,-1.461931,0
72787,5236,2.489297,-1.995156,0
72788,5237,1.982036,0.385771,0
72788,5238,3.441275,-3.410004,0
72789,5239,2.955866,-2.514046,0
72789,5240,0.825054,4.577635,0
72790,5241,3.979911,-4.362239,0
72790,5242,3.355222,-3.147995,0
72791,5243,5.438984,-6.152665,0
72791,5244,5.169946,-5.785160,0
72792,5245,4.286240,-4.625286,0
72792,5246,2.973232,-3.218497,0
72793,5247,3.958390,-4.516556,0
72793,5248,2.961971,-2.738101,0
72794,5249,4.782588,-5.368727,0
72794,5250,2.528347,-1.428535,0
72795,5251,2.422042,-0.722644,0
72795,5252,4.565270,-4.363236,0
72796,5253,-0.976744,9.211115,0
72796,5254,5.292481,-5.821495,0
72797,5255,1.090079,3.578676,0
72797,5256,2.599319,1.381194,0
72798,5257,5.429880,-6.111193,0
72798,5258,5.174305,-5.970608,0
72798,5259,-2.273441,11.889944,1
72799,5260,3.801521,-4.064865,0
72799,5261,4.116646,-4.584311,0
72800,5262,5.076212,-5.707845,0
72800,5263,5.066884,-5.659024,0
72801,5264,2.310533,-1.206001,0
72801,5265,4.016848,-4.021647,0
72802,5266,6.917870,-7.797320,0
72802,5267,1.662265,1.733766,0
72803,5268,3.704659,-3.060170,0
72804,5269,5.496295,-6.198220,0
72804,5270,3.549500,-3.765997,0
72804,5271,0.034955,8.421073,0
72805,5272,5.400345,-6.071523,0
72805,5273,4.975340,-5.668760,0
72806,5274,2.266721,-0.066176,0
72806,5275,4.400627,-4.769878,0
72807,5276,2.871850,-2.036237,0
72808,5277,3.965871,-3.238902,0
72808,5278,3.349138,-3.704632,0
72809,5279,5.005813,-5.710097,0
72809,5280,2.937101,-2.253726,0
72809,5281,4.632648,-5.113262,0
72810,5282,3.172189,-1.586612,0
72810,5283,2.541772,-0.956116,0
72811,5284,7.848814,-8.792383,0
72811,5285,2.864625,-2.222991,0
72812,5286,1.787205,0.477546,0
72812,5287,3.198007,-2.812449,0
72813,5288,4.387253,-4.237398,0
72813,5289,2.110790,-0.886614,0
72814,5290,4.293504,-3.967384,0
72814,5291,2.373077,-0.414519,0
72815,5292,2.699176,-1.474127,0
72816,5293,0.215178,6.119900,0
72816,5294,1.326077,1.874414,0
72817,5295,3.610838,-4.029490,0
72817,5296,4.488589,-5.035521,0
72818,5297,4.147904,-3.524344,0
72818,5298,0.642537,4.566829,0
72819,5299,2.500238,-1.725472,0
72819,5300,3.572712,-3.530216,0
72820,5301,3.427559,-3.627649,0
72820,5302,6.758261,-7.530979,0
72821,5303,-1.184785,8.498913,1
72821,5304,3.773212,-3.910049,0
72822,5305,5.273836,-5.819957,0
72822,5306,4.613744,-5.105912,0
72823,5307,3.017019,-3.333252,0
72823,5308,1.529775,0.964884,0
72824,5309,3.073223,-1.463997,0
72824,5310,4.880361,-5.532775,0
72825,5311,2.969236,-2.617544,0
72826,5312,2.371440,-0.968095,0
72826,5313,-1.063837,11.468826,1
72827,5314,6.187823,-6.832781,0
72827,5315,3.514141,-1.596068,0
72828,5316,2.755224,-1.635743,0
72828,5317,1.746664,-0.672609,0
72829,5318,5.443708,-6.247690,0
72829,5319,5.627268,-6.369576,0
72830,5320,1.057602,2.279120,0
72830,5321,1.145820,3.188502,0
72831,5322,3.790060,-3.655343,0
72831,5323,2.308021,-1.636159,0
72832,5324,0.345783,4.111980,0
72832,5325,3.412321,-3.314489,0
72833,5326,3.686192,-4.091444,0
72833,5327,1.440305,3.695770,0
72834,5328,-1.506932,7.093448,1
72834,5329,2.597709,-0.803307,0
72835,5330,3.623262,-4.061940,0
72835,5331,4.377954,-4.825293,0
72836,5332,-3.900979,19.243326,1
72836,5333,3.607891,-4.023825,0
72837,5334,3.436167,-3.321546,0
72837,5335,2.753630,-1.321715,0
72838,5336,3.044352,-2.511169,0
72838,5337,4.458574,-4.502132,0
72839,5338,1.727452,1.835260,0
72840,5339,4.731922,-5.302154,0
72840,5340,3.149610,-1.251867,0
72841,5341,5.171066,-5.807902,0
72841,5342,2.596482,-1.959842,0
72842,5343,1.803735,0.390202,0
72842,5344,-4.748201,20.821012,1
72843,5345,2.494403,-1.612195,0
72843,5346,7.592416,-8.571249,0
72844,5347,2.370397,-1.004072,0
72844,5348,2.895794,-2.496563,0
72845,5349,2.769058,-2.675492,0
72845,5350,0.963531,2.677348,0
72846,5351,3.308874,-2.803784,0
72846,5352,-6.291132,28.225578,1
72847,5353,2.597635,-1.703506,0
72847,5354,6.838408,-7.650803,0
72848,5355,3.101728,-2.725492,0
72848,5356,1.684734,-0.183242,0
72849,5357,1.631302,2.925308,0
72849,5358,1.637453,0.954439,0
72850,5359,1.957067,-0.202042,0
72850,5360,3.338261,-2.366300,0
72851,5361,5.560371,-6.252735,0
72852,5362,3.777336,-4.084414,0
72852,5363,5.333861,-5.968353,0
72852,5364,4.007942,-3.957729,0
72853,5365,3.200297,-3.183398,0
72854,5366,2.562379,-2.230995,0
72854,5367,8.626812,-9.803720,0
72855,5368,1.101761,3.696638,0
72855,5369,3.711697,-3.700707,0
72856,5370,2.396900,-1.012866,0
72856,5371,4.554870,-5.134387,0
72857,5372,2.280392,-0.876909,0
72857,5373,1.625988,0.994897,0
72858,5374,6.112728,-6.958230,0
72858,5375,4.830216,-5.378633,0
72859,5376,4.965878,-5.538955,0
72859,5377,2.729204,-1.374206,0
72860,5378,5.886008,-6.623628,0
72861,5379,2.361587,-2.137931,0
72861,5380,3.054549,-2.892567,0
72862,5381,2.503250,-1.826755,0
72862,5382,3.430448,-3.730073,0
72863,5383,1.991949,2.476730,0
72863,5384,6.997588,-8.018921,0
72864,5385,3.876501,-4.176705,0
72864,5386,0.768810,4.179378,0
72865,5387,4.489309,-4.938579,0
72865,5388,4.579675,-5.085612,0
72866,5389,3.813260,-4.164437,0
72866,5390,4.791605,-5.493573,0
72867,5391,-2.009631,11.667532,1
72867,5392,3.762132,-4.049908,0
72868,5393,4.919244,-5.452024,0
72868,5394,3.794290,-4.211870,0
72869,5395,1.958436,0.965847,0
72869,5396,0.852901,4.148654,0
72870,5397,4.033059,-4.525314,0
72870,5398,6.396759,-7.113642,0
72871,5399,3.503324,-3.455801,0
72871,5400,4.708378,-5.116244,0
72872,5401,7.012701,-7.885194,0
72872,5402,3.799982,-3.923729,0
72873,5403,-0.475352,8.229421,0
72873,5404,4.113659,-4.215633,0
72874,5405,3.783532,-3.051122,0
72874,5406,4.975473,-5.648757,0
72875,5407,2.880128,-1.797756,0
72875,5408,-0.876158,7.932855,0
72876,5409,4.788979,-5.395025,0
72876,5410,1.902740,1.692506,0
72877,5411,2.869430,-0.578634,0
72878,5412,1.919857,3.888800,0
72878,5413,4.540683,-4.792556,0
72879,5414,4.784471,-3.921196,0
72879,5415,9.006269,-9.993866,0
72880,5416,7.253511,-7.989221,0
72880,5417,8.133583,-8.800620,0
72881,5418,8.090929,-9.183724,0
72881,5419,4.236402,-0.992763,0
72882,5420,7.307135,-8.095793,0
72882,5421,3.299869,0.502149,0
72883,5422,7.458542,-8.323211,0
72883,5423,6.447112,-7.213623,0
72884,5424,7.143010,-7.880478,0
72885,5425,4.853579,-3.179182,0
72885,5426,0.064636,8.117138,0
72886,5427,3.803427,-3.232272,0
72886,5428,3.713373,-2.520337,0
72886,5429,2.674956,0.493252,0
72887,5430,1.455165,3.441784,0
72888,5431,6.545487,-7.215698,0
72888,5432,5.324384,-6.046993,0
72889,5433,1.971156,1.999573,0
72889,5434,3.805947,-4.186130,0
72889,5435,6.491920,-7.323656,0
72890,5436,0.493428,4.786227,0
72890,5437,1.626038,3.600011,0
72891,5438,3.040488,-1.796898,0
72891,5439,4.449563,-4.986795,0
72892,5440,7.357408,-8.099075,0
72892,5441,4.307481,-3.882058,0
72893,5442,5.537805,-6.043680,0
72893,5443,5.984153,-6.756729,0
72894,5444,3.319954,-2.511276,0
72894,5445,4.849836,-5.166075,0
72895,5446,5.741571,-5.670504,0
72895,5447,6.289853,-6.924440,0
72896,5448,6.733081,-7.412327,0
72896,5449,4.159496,-3.952238,0
72897,5450,5.342713,-5.866852,0
72897,5451,1.866685,3.913138,0
72898,5452,4.282608,-4.686106,0
72898,5453,4.389846,-4.998123,0
72899,5454,0.898167,4.095134,0
72899,5455,5.781722,-6.394109,0
72900,5456,5.600247,-6.222085,0
72900,5457,6.333471,-7.016007,0
72901,5458,1.041635,3.271547,0
72901,5459,5.527063,-6.139835,0
72902,5460,3.228582,-1.410907,0
72903,5461,4.008408,-3.801152,0
72904,5462,6.031221,-6.692871,0
72904,5463,1.889683,4.442651,0
72904,5464,5.467469,-5.438256,0
72905,5465,5.191457,-3.117351,0
72905,5466,3.919833,1.825148,0
72906,5467,8.633554,-9.463321,0
72906,5468,5.982224,-5.182607,0
72907,5469,8.182063,-9.220192,0
72907,5470,4.274211,-3.832282,0
72908,5471,5.240751,-3.072948,0
72908,5472,8.750982,-9.732489,0
72909,5473,4.588796,-1.252842,0
72909,5474,4.206918,-4.439713,0
72910,5475,12.894986,-14.530016,0
72910,5476,9.948915,-11.175484,0
72911,5477,5.455577,3.307634,0
72911,5478,2.696176,6.625573,0
72912,5479,12.857698,-14.435882,0
72912,5480,11.173553,-12.568356,0
72913,5481,10.311804,-11.553767,0
72913,5482,7.643758,-8.363953,0
72913,5483,12.876785,-14.513002,0
72914,5484,9.096455,-10.056053,0
72914,5485,7.570448,-7.654567,0
72915,5486,7.202792,-6.771313,0
72915,5487,11.114105,-12.448714,0
72916,5488,9.179585,-9.975163,0
72916,5489,11.464230,-12.642819,0
72917,5490,7.508658,-7.642289,0
72917,5491,6.625452,-6.528559,0
72918,5492,7.428002,-4.607190,0
72918,5493,10.999117,-12.345294,0
72919,5494,6.647483,-5.880095,0
72919,5495,8.009771,-8.819777,0
72920,5496,1.131923,9.467881,0
72920,5497,6.551862,-4.777569,0
72921,5498,10.321006,-11.413508,0
72921,5499,10.260094,-11.520775,0
72922,5500,8.649978,-9.465764,0
72922,5501,9.483797,-9.893532,0
72923,5502,7.712910,-8.538363,0
72923,5503,5.532283,-3.005734,0
72923,5504,8.847128,-9.870759,0
72924,5505,10.807693,-12.015676,0
72924,5506,8.072289,-8.827741,0
72925,5507,10.794052,-11.984182,0
72925,5508,10.015708,-11.151176,0
72926,5509,11.743002,-13.227425,0
72926,5510,11.504250,-12.778700,0
72927,5511,15.252073,-16.973108,0
72927,5512,4.704441,1.351824,0
72928,5513,5.500782,-1.615320,0
72928,5514,12.527306,-14.172297,0
72929,5515,13.790518,-15.278496,0
72929,5516,10.341249,-11.431364,0
72930,5517,12.228901,-13.674963,0
72930,5518,13.588086,-15.003709,0
72931,5519,13.103554,-14.614038,0
72931,5520,10.123370,-11.087587,0
72931,5521,10.114491,-11.336878,0
72932,5522,14.244881,-15.928732,0
72932,5523,8.553917,-9.254521,0
72933,5524,9.995632,-11.283211,0
72933,5525,13.469851,-15.082357,0
72934,5526,19.554247,-21.946381,0
72934,5527,11.367464,-11.265418,0
72935,5528,15.157368,-16.907301,0
72935,5529,11.932310,-13.320601,0
72936,5530,11.587116,-12.892088,0
72936,5531,5.815946,-2.954942,0
72937,5532,12.322378,-13.710540,0
72937,5533,6.302646,-3.273507,0
72938,5534,15.305768,-17.196102,0
72938,5535,20.672930,-23.113277,0
72939,5536,13.234150,-14.800669,0
72939,5537,9.070819,-7.716156,0
72939,5538,17.409704,-19.459738,0
72940,5539,16.923235,-18.971491,0
72940,5540,11.348583,-12.682885,0
72941,5541,10.197384,-9.053024,0
72941,5542,11.626677,-12.836679,0
72942,5543,6.268886,0.626941,0
72942,5544,10.618258,-11.908581,0
72943,5545,13.542490,-15.044859,0
72943,5546,12.672242,-14.004586,0
72944,5547,8.323755,-7.784522,0
72944,5548,4.424116,5.537826,0
72945,5549,10.805123,-11.927284,0
72945,5550,12.411437,-13.804151,0
72945,5551,11.768003,-13.010818,0
72946,5552,12.058979,-13.362566,0
72946,5553,13.002455,-14.656113,0
72947,5554,9.838519,-9.516577,0
72947,5555,10.691871,-11.811462,0
72948,5556,14.051245,-15.667608,0
72948,5557,7.509430,-8.165123,0
72949,5558,11.206274,-12.459823,0
72949,5559,13.298975,-14.928867,0
72950,5560,12.614396,-14.012119,0
72950,5561,7.191716,-5.578190,0
72951,5562,9.767871,-10.948774,0
72951,5563,15.047310,-16.750723,0
72952,5564,9.896603,-10.509014,0
72952,5565,12.855320,-14.237346,0
72952,5566,10.680587,-11.919122,0
72953,5567,8.162584,-7.971731,0
72953,5568,9.217703,-9.400868,0
72954,5569,6.974172,-4.683830,0
72954,5570,12.514783,-13.959339,0
72955,5571,10.722810,-12.089483,0
72955,5572,6.153064,-3.704630,0
72956,5573,9.132637,-10.289520,0
72956,5574,12.865475,-14.450626,0
72957,5575,9.203290,-10.426624,0
72957,5576,12.745938,-14.277434,0
72958,5577,9.647051,-10.932020,0
72958,5578,9.448930,-10.480274,0
72959,5579,10.496426,-11.866555,0
72959,5580,9.984243,-11.085973,0
72960,5581,7.794794,-8.462302,0
72960,5582,8.245703,-9.060451,0
72960,5583,10.089271,-11.281237,0
72961,5584,3.873645,3.775674,0
72961,5585,5.855539,-1.433168,0
72962,5586,4.424864,0.289162,0
72962,5587,9.048895,-9.902322,0
72963,5588,9.791895,-11.028072,0
72963,5589,9.089291,-10.041181,0
72964,5590,4.434523,-1.829520,0
72964,5591,13.775452,-15.494907,0
72965,5592,6.468835,-6.503327,0
72965,5593,9.782772,-10.992504,0
72966,5594,10.585102,-11.887285,0
72966,5595,8.418926,-9.351402,0
72966,5596,8.000101,-8.909251,0
72967,5597,8.740102,-9.528689,0
72967,5598,10.423973,-11.654091,0
72968,5599,0.754690,12.449157,0
72968,5600,9.479246,-10.369346,0
72969,5601,13.079828,-14.614878,0
72969,5602,10.428372,-11.616680,0
72970,5603,12.457479,-13.971785,0
72970,5604,8.799347,-9.760178,0
72971,5605,9.288301,-9.481989,0
72971,5606,10.264271,-11.540451,0
72972,5607,14.708691,-16.520424,0
72972,5608,7.353595,-7.068995,0
72973,5609,7.256071,-3.819690,0
72973,5610,9.060707,-8.681413,0
72973,5611,12.393178,-13.737807,0
72974,5612,6.585770,-1.405268,0
72974,5613,11.173759,-12.070027,0
72975,5614,11.562021,-12.679590,0
72975,5615,5.900065,-4.388190,0
72976,5616,14.547247,-16.153418,0
72976,5617,13.568159,-15.142122,0
72977,5618,5.574645,-0.445957,0
72977,5619,13.796906,-15.382995,0
72978,5620,14.989063,-16.601267,0
72978,5621,14.211956,-15.956078,0
72979,5622,16.379078,-18.121502,0
72979,5623,10.326674,-11.224624,0
72980,5624,10.623295,-11.909615,0
72980,5625,14.863111,-16.707750,0
72980,5626,12.506035,-14.048454,0
72981,5627,11.665878,-12.674152,0
72981,5628,12.257794,-13.811920,0
72982,5629,10.718923,-11.843327,0
72982,5630,15.874833,-17.760489,0
72983,5631,14.509823,-16.284559,0
72983,5632,17.331051,-19.352825,0
72984,5633,15.432189,-17.234137,0
72984,5634,11.089326,-11.885509,0
72985,5635,12.002838,-13.311031,0
72985,5636,8.881341,-9.771214,0
72986,5637,14.628122,-16.590315,0
72986,5638,13.070847,-14.617408,0
72987,5639,11.968370,-12.887695,0
72987,5640,12.519434,-13.999361,0
72987,5641,16.547495,-18.562086,0
72988,5642,10.371861,-11.059340,0
72988,5643,11.791742,-13.187260,0
72989,5644,7.896923,-8.301297,0
72989,5645,13.324833,-14.961399,0
72990,5646,13.960562,-15.596964,0
72990,5647,13.945196,-15.245091,0
72991,5648,13.384993,-15.047472,0
72991,5649,12.264944,-13.586185,0
72992,5650,14.774393,-16.127604,0
72992,5651,12.736149,-14.074706,0
72993,5652,9.309424,-9.829150,0
72993,5653,7.543127,-4.211310,0
72994,5654,14.867029,-16.661327,0
72994,5655,8.912874,-8.787922,0
72995,5656,8.739112,-8.441521,0
72995,5657,12.557262,-13.617367,0
72995,5658,15.257065,-17.188751,0
72996,5659,11.564386,-12.496054,0
72996,5660,13.843333,-15.410583,0
72997,5661,5.632925,-1.967679,0
72997,5662,12.419423,-13.861034,0
72998,5663,13.754660,-15.240725,0
72998,5664,12.958914,-14.333488,0
72999,5665,15.380789,-17.054506,0
72999,5666,15.360563,-17.178144,0
73000,5667,-1.059341,21.821650,1
73000,5668,8.770380,-8.827860,0
73001,5669,16.421852,-18.368694,0
73001,5670,14.301865,-15.922539,0
73002,5671,13.931744,-15.627073,0
73002,5672,10.045626,-10.308549,0
73003,5673,14.689230,-16.426792,0
73003,5674,16.112532,-17.910666,0
73003,5675,11.963833,-13.260695,0
73004,5676,19.871613,-22.177084,0
73004,5677,11.518687,-11.348598,0
73005,5678,15.248899,-17.094755,0
73005,5679,12.526400,-13.658600,0
73006,5680,18.115828,-20.090281,0
73006,5681,17.723064,-19.738356,0
73007,5682,14.140036,-15.579028,0
73007,5683,12.526300,-13.836233,0
73008,5684,18.196997,-20.520718,0
73008,5685,14.146759,-15.828126,0
73009,5686,11.770042,-13.187955,0
73009,5687,11.546589,-12.073936,0
73010,5688,13.728648,-15.288525,0
73010,5689,13.468344,-14.920318,0
73011,5690,10.827660,-11.994735,0
73011,5691,12.431929,-13.964525,0
73011,5692,15.991438,-17.959900,0
73012,5693,6.487014,0.307618,0
73012,5694,12.669631,-14.314675,0
73013,5695,13.892379,-15.519939,0
73013,5696,4.353503,4.234854,0
73014,5697,16.840364,-18.939941,0
73014,5698,13.752872,-15.444851,0
73015,5699,14.764111,-16.715090,0
73015,5700,8.410776,-6.575102,0
73016,5701,16.679068,-18.766750,0
73016,5702,14.523449,-16.231043,0
73017,5703,17.935490,-19.906399,0
73017,5704,15.301264,-17.155594,0
73018,5705,12.556992,-13.748324,0
73018,5706,15.762606,-17.519495,0
73019,5707,13.940351,-15.459553,0
73019,5708,13.746027,-15.266788,0
73020,5709,13.375185,-14.779327,0
73020,5710,13.713326,-15.045017,0
73021,5711,5.384973,-3.430798,0
73021,5712,11.758645,-12.986613,0
73022,5713,17.556641,-19.477797,0
73022,5714,14.955381,-16.805235,0
73023,5715,17.811426,-19.789911,0
73023,5716,19.931894,-22.094229,0
73024,5717,11.420367,-12.539057,0
73024,5718,16.240982,-17.825312,0
73025,5719,11.866535,-13.106960,0
73025,5720,15.211802,-16.885326,0
73026,5721,14.734146,-16.513618,0
73026,5722,13.763884,-15.570511,0
73027,5723,15.324621,-17.173916,0
73027,5724,10.801203,-11.894627,0
73028,5725,7.086798,-3.300109,0
73028,5726,11.388485,-12.430922,0
73028,5727,10.935562,-12.169070,0
73029,5728,12.298376,-13.534817,0
73029,5729,10.121082,-11.129208,0
73030,5730,3.112391,8.010020,0
73030,5731,7.968202,-7.828417,0
73031,5732,12.474669,-13.985805,0
73031,5733,12.004397,-13.054378,0
73032,5734,9.151169,-9.775320,0
73032,5735,6.187012,-1.794800,0
