Image#,Crib#,Row,Column,Class 1 Value,Class 2 Value,Classification
10293,4354,0,2,3.680997,-3.727459,0
10293,4354,0,3,6.350523,-5.452425,0
10294,4355,0,0,3.650766,-3.800653,0
10294,4355,0,1,3.281556,-1.476951,0
10294,4355,0,2,10.344690,-7.639396,0
10294,4355,0,3,0.406246,-1.163151,0
10294,4356,0,0,2.460787,-2.130289,0
10294,4356,0,1,2.185268,-2.281529,0
10294,4356,0,2,-0.272760,-0.280853,0
10294,4356,0,3,-4.943330,3.231914,1
10295,4357,0,0,5.172974,-3.520909,0
10295,4357,0,1,4.644672,-3.876208,0
10295,4357,0,2,1.827455,-1.969093,0
10295,4357,0,3,-4.413945,3.324343,1
10295,4358,0,0,2.391276,-1.768841,0
10295,4358,0,1,7.591629,-5.516562,0
10295,4358,0,2,3.143945,-3.764570,0
10295,4358,0,3,6.546253,-4.987674,0
10295,4358,1,0,3.682923,-3.475578,0
10295,4358,1,1,2.084672,-1.955773,0
10295,4358,1,2,4.752588,-3.943948,0
10295,4358,1,3,5.354323,-4.327682,0
10296,4359,0,0,8.032045,-6.632501,0
10296,4359,0,1,4.577754,-4.436822,0
10296,4359,0,2,0.012662,-0.834995,0
10296,4359,0,3,3.572642,-3.165964,0
10296,4360,0,0,1.764063,-2.082853,0
10296,4360,0,1,7.577065,-6.338864,0
10296,4360,0,2,6.233954,-4.980907,0
10296,4360,0,3,3.956764,-3.440985,0
10297,4361,0,0,2.525887,-2.368825,0
10297,4361,0,1,1.238224,-1.734233,0
10297,4361,0,2,-4.718259,3.019472,1
10297,4361,0,3,-0.415178,-0.768970,0
10297,4362,0,0,9.149693,-7.366877,0
10297,4362,0,1,8.977266,-6.655828,0
10297,4362,0,2,3.069434,-2.799515,0
10297,4362,0,3,-1.350522,0.940560,1
10298,4363,0,0,4.990956,-4.174241,0
10298,4363,0,1,6.603348,-4.818545,0
10298,4363,0,2,2.536539,-2.138896,0
10298,4363,0,3,1.473280,-1.039821,0
10298,4364,0,0,2.424530,-2.829239,0
10298,4364,0,1,-2.835733,1.007935,1
10298,4364,0,2,6.852039,-5.230979,0
10298,4364,0,3,-7.988031,5.974094,1
10298,4364,1,0,3.494140,-3.113802,0
10298,4364,1,1,3.713881,-3.859816,0
10298,4364,1,2,4.537525,-4.052155,0
10298,4364,1,3,5.146162,-4.367616,0
10299,4365,0,0,7.710964,-6.135759,0
10299,4365,0,1,1.391904,-1.527485,0
10299,4365,0,2,4.063786,-3.555797,0
10299,4365,0,3,2.816819,-3.060035,0
10299,4366,0,0,7.905379,-5.792340,0
10299,4366,0,1,4.970912,-4.664652,0
10299,4366,0,2,6.765274,-5.466039,0
10299,4366,0,3,-3.705606,1.863200,1
10300,4367,0,0,7.517058,-6.090371,0
10300,4367,0,1,8.763488,-6.762568,0
10300,4367,0,2,7.443919,-5.853893,0
10300,4367,0,3,-6.706267,4.247431,1
10300,4368,0,0,1.997253,-1.704517,0
10300,4368,0,1,3.878719,-3.294572,0
10300,4368,0,2,1.214043,-0.725956,0
10300,4368,0,3,-4.527895,2.425668,1
10301,4369,0,0,4.445891,-3.535028,0
10301,4369,0,1,2.096826,-2.245204,0
10301,4369,0,2,1.334884,-0.960813,0
10301,4369,0,3,-1.064739,0.340723,1
10301,4370,0,0,1.195758,-0.993353,0
10301,4370,0,1,5.709881,-4.815987,0
10301,4370,0,2,4.069039,-3.136760,0
10301,4370,0,3,-5.059890,4.066543,1
10302,4371,0,0,1.718616,-1.112041,0
10302,4371,0,1,5.685395,-4.399927,0
10302,4371,0,2,4.327826,-3.113077,0
10302,4371,0,3,-2.384576,2.199647,1
10302,4372,0,0,9.998308,-7.544055,0
10302,4372,0,1,7.605418,-6.085182,0
10302,4372,0,2,8.312688,-7.774862,0
10302,4372,0,3,3.733980,-3.071215,0
10303,4373,0,0,6.918281,-5.076587,0
10303,4373,0,1,6.048089,-4.636370,0
10303,4373,0,2,1.761046,-1.463866,0
10303,4373,0,3,7.618782,-5.849356,0
10303,4374,0,0,9.993825,-7.158226,0
10303,4374,0,1,5.760412,-4.782413,0
10303,4374,0,2,5.890229,-5.134972,0
10303,4374,0,3,12.749837,-10.009614,0
10303,4374,1,0,-3.451520,1.836783,1
10303,4374,1,1,7.419582,-6.025845,0
10303,4374,1,2,8.947295,-6.890895,0
10303,4374,1,3,3.364821,-2.616073,0
10304,4375,0,0,3.491336,-3.164669,0
10304,4375,0,1,-1.739434,1.176529,1
10304,4375,0,2,10.949453,-8.074780,0
10304,4375,0,3,1.729542,-2.142102,0
10304,4376,0,0,2.529590,-2.776134,0
10304,4376,0,1,5.964269,-5.063354,0
10304,4376,0,2,4.550708,-3.866534,0
10304,4376,0,3,4.436012,-3.659942,0
10305,4377,0,0,7.008670,-6.006432,0
10305,4377,0,1,11.530869,-8.792470,0
10305,4377,0,2,5.277994,-4.434262,0
10305,4377,0,3,4.413750,-3.447805,0
10305,4378,0,0,2.376424,-2.153715,0
10305,4378,0,1,9.026454,-7.310877,0
10305,4378,0,2,7.399174,-7.299594,0
10305,4378,0,3,3.286125,-2.870308,0
10306,4379,0,0,9.380828,-7.203948,0
10306,4379,0,1,7.036602,-6.028039,0
10306,4379,0,2,1.281839,-1.207254,0
10306,4379,0,3,2.782711,-2.436302,0
10306,4379,1,0,3.252191,-2.450321,0
10306,4379,1,1,2.008826,-1.772913,0
10306,4379,1,2,1.700586,-1.536312,0
10306,4379,1,3,-1.629563,0.751778,1
10306,4380,0,0,7.702945,-5.994735,0
10306,4380,0,1,4.545445,-3.474257,0
10306,4380,0,2,5.329485,-4.185963,0
10306,4380,0,3,-4.714203,2.671725,1
10306,4380,1,0,0.976547,-1.118450,0
10306,4380,1,1,-0.728949,0.134605,0
10306,4380,1,2,-3.159783,1.330712,1
10306,4380,1,3,-3.620923,2.304242,1
10307,4381,0,0,1.458310,-1.037624,0
10307,4381,0,1,1.198944,-2.087441,0
10307,4381,0,2,5.107819,-4.618460,0
10307,4381,0,3,4.840746,-4.149091,0
10307,4381,1,0,1.948498,-2.460151,0
10307,4381,1,1,8.161234,-6.272552,0
10307,4381,1,2,2.750913,-3.287859,0
10307,4381,1,3,-0.565301,-0.180610,0
10307,4382,0,0,5.531402,-4.339908,0
10307,4382,0,1,6.549268,-4.874438,0
10307,4382,0,2,8.124398,-6.634882,0
10307,4382,0,3,-0.252857,-0.801767,0
10308,4383,0,0,5.165353,-4.418913,0
10308,4383,0,1,-0.211067,-0.075675,0
10308,4383,0,2,5.919549,-5.045979,0
10308,4383,0,3,1.241181,-1.777716,0
10308,4384,0,0,6.965095,-6.088010,0
10308,4384,0,1,5.510943,-3.457379,0
10308,4384,0,2,5.087852,-5.377898,0
10308,4384,0,3,-3.305633,2.045655,1
10309,4385,0,0,4.577560,-3.595963,0
10309,4385,0,1,8.536693,-6.854464,0
10309,4385,0,2,6.315763,-4.865000,0
10309,4385,0,3,1.491970,-1.487534,0
10309,4386,0,0,3.299587,-3.286722,0
10309,4386,0,1,-0.336180,0.187260,0
10309,4386,0,2,5.759881,-4.596680,0
10309,4386,0,3,-2.540314,1.082370,1
10310,4387,0,0,7.180806,-5.326280,0
10310,4387,0,1,8.258508,-6.086181,0
10310,4387,0,2,-2.004117,1.811680,1
10310,4387,0,3,4.456630,-3.480400,0
10310,4388,0,0,5.246302,-4.561232,0
10310,4388,0,1,7.502891,-5.939237,0
10310,4388,0,2,8.407979,-7.413969,0
10310,4388,0,3,4.141036,-3.515930,0
10311,4389,0,0,1.581543,-2.413763,0
10311,4389,0,1,-1.490825,-0.032336,1
10311,4389,0,2,0.912108,-1.112404,0
10311,4389,0,3,3.414122,-3.277447,0
10311,4390,0,0,6.249240,-5.042948,0
10311,4390,0,1,7.564652,-5.013595,0
10311,4390,0,2,1.971138,-1.509892,0
10311,4390,0,3,5.737407,-4.468054,0
10311,4390,1,0,3.642523,-3.477260,0
10311,4390,1,1,3.203744,-2.857367,0
10311,4390,1,2,0.374492,-1.850006,0
10311,4390,1,3,5.855062,-4.378551,0
10312,4391,0,0,6.122633,-4.991834,0
10312,4391,0,1,2.783159,-2.421130,0
10312,4391,0,2,9.074298,-7.570487,0
10312,4391,0,3,1.874602,-1.545764,0
10312,4392,0,0,-2.287549,1.184620,1
10312,4392,0,1,5.699553,-6.854793,0
10312,4392,0,2,4.079504,-3.565460,0
10312,4392,0,3,2.064750,-2.004621,0
10312,4392,1,0,1.696087,-0.975863,0
10312,4392,1,1,5.399486,-4.324933,0
10312,4392,1,2,4.562556,-3.987425,0
10312,4392,1,3,1.891628,-1.348529,0
10313,4393,0,0,1.292344,-1.383778,0
10313,4393,0,1,3.187630,-2.526416,0
10313,4393,0,2,4.587440,-4.535317,0
10313,4393,0,3,-1.066435,0.290824,1
10313,4394,0,0,6.394420,-5.175416,0
10313,4394,0,1,6.382990,-4.927456,0
10313,4394,0,2,-0.327783,-0.369002,0
10313,4394,0,3,2.963632,-2.837428,0
10313,4394,1,0,4.550334,-3.823148,0
10313,4394,1,1,0.166996,-1.522880,0
10313,4394,1,2,3.181023,-3.556799,0
10313,4394,1,3,5.262339,-4.790627,0
10314,4395,0,0,6.910203,-5.658609,0
10314,4395,0,1,7.868546,-5.629617,0
10314,4395,0,2,11.178993,-8.004091,0
10314,4395,0,3,2.800674,-2.197745,0
10314,4396,0,0,3.260259,-2.959470,0
10314,4396,0,1,10.719591,-8.384851,0
10314,4396,0,2,3.294173,-2.460232,0
10314,4396,0,3,0.640774,-1.328829,0
10314,4396,1,0,4.224530,-3.326346,0
10314,4396,1,1,1.411116,-1.681673,0
10314,4396,1,2,5.330616,-4.533706,0
10314,4396,1,3,1.568243,-1.279524,0
10315,4397,0,0,5.468673,-4.896454,0
10315,4397,0,1,8.292112,-6.255506,0
10315,4397,0,2,2.292368,-1.347392,0
10315,4397,0,3,2.450820,-2.759864,0
10315,4398,0,0,3.476914,-3.313860,0
10315,4398,0,1,7.956403,-5.595235,0
10315,4398,0,2,-0.828035,0.600176,0
10315,4398,0,3,-4.616983,2.388524,1
10315,4398,1,0,6.809247,-6.117799,0
10315,4398,1,1,6.768021,-5.754823,0
10315,4398,1,2,-4.077518,2.150053,1
10315,4398,1,3,-1.811827,0.746003,1
10316,4399,0,0,7.866287,-5.959513,0
10316,4399,0,1,6.425109,-5.843260,0
10316,4399,0,2,9.678033,-7.663772,0
10316,4399,0,3,3.726548,-2.796611,0
10316,4400,0,0,2.072225,-1.857072,0
10316,4400,0,1,6.628983,-6.056593,0
10316,4400,0,2,7.388367,-6.374518,0
10316,4400,0,3,1.227155,-1.517391,0
10316,4400,1,0,3.780393,-3.270695,0
10316,4400,1,1,0.648807,-1.562861,0
10316,4400,1,2,3.931899,-3.285965,0
10316,4400,1,3,2.716787,-2.555088,0
10317,4401,0,0,1.721256,-1.708946,0
10317,4401,0,1,4.738459,-3.949636,0
10317,4401,0,2,6.511657,-5.142827,0
10317,4401,0,3,-0.576514,0.509422,0
10317,4402,0,0,4.985606,-4.031723,0
10317,4402,0,1,2.918719,-2.342475,0
10317,4402,0,2,-6.149551,4.251162,1
10317,4402,0,3,3.148850,-3.341072,0
10317,4402,1,0,-5.735339,2.893662,1
10317,4402,1,1,1.637588,-2.366395,0
10317,4402,1,2,0.986213,-1.225780,0
10317,4402,1,3,-2.162076,1.007953,1
10318,4403,0,0,3.243093,-3.651675,0
10318,4403,0,1,9.540841,-7.667953,0
10318,4403,0,2,3.675315,-3.614398,0
10318,4403,0,3,2.315845,-2.246539,0
10318,4403,1,0,-0.016346,-0.263824,0
10318,4403,1,1,0.424496,-0.780829,0
10318,4403,1,2,-2.526609,0.952800,1
10318,4403,1,3,-2.990475,1.794108,1
10319,4404,0,0,1.169620,-1.126668,0
10319,4404,0,1,0.679107,-1.608356,0
10319,4404,0,2,2.602319,-1.809933,0
10319,4404,0,3,2.594199,-2.684669,0
10319,4405,0,0,-0.166920,-0.093274,0
10319,4405,0,1,-2.333728,1.313286,1
10319,4405,0,2,0.394635,0.196754,0
10319,4405,0,3,-1.705983,1.169859,1
10320,4406,0,0,0.898320,-0.824714,0
10320,4406,0,1,4.417861,-3.379067,0
10320,4406,0,2,0.636911,-0.638280,0
10320,4406,0,3,2.069517,-2.467112,0
10320,4407,0,0,5.937037,-5.395088,0
10320,4407,0,1,6.533332,-5.786750,0
10320,4407,0,2,-2.524948,0.503683,1
10320,4407,0,3,5.247616,-4.407642,0
10321,4408,0,0,-2.174777,0.959927,1
10321,4408,0,1,-2.426345,0.837517,1
10321,4408,0,2,-0.726337,-0.397718,0
10321,4408,0,3,1.706149,-2.011651,0
10321,4408,1,0,6.706489,-6.175875,0
10321,4408,1,1,-0.018957,-0.939099,0
10321,4408,1,2,4.857737,-4.598809,0
10321,4408,1,3,-2.190360,0.643457,1
10321,4409,0,0,2.011679,-1.550466,0
10321,4409,0,1,3.397277,-2.493552,0
10321,4409,0,2,0.729756,-1.222745,0
10321,4409,0,3,-0.331235,-0.433715,0
10322,4410,0,0,5.611005,-5.107392,0
10322,4410,0,1,-4.701945,3.634440,1
10322,4410,0,2,-7.663930,5.437728,1
10322,4410,0,3,-5.140653,3.125210,1
10322,4411,0,0,4.249663,-3.235881,0
10322,4411,0,1,6.406027,-5.392964,0
10322,4411,0,2,5.097102,-3.863622,0
10322,4411,0,3,-3.664263,2.341377,1
10323,4412,0,0,0.975579,-1.280523,0
10323,4412,0,1,3.594345,-3.365088,0
10323,4412,0,2,6.425101,-4.614613,0
10323,4412,0,3,5.917689,-3.764447,0
10323,4413,0,0,7.268632,-5.321699,0
10323,4413,0,1,8.225099,-6.361653,0
10323,4413,0,2,7.093010,-5.653042,0
10323,4413,0,3,8.850857,-6.680011,0
10324,4414,0,0,2.673170,-2.695053,0
10324,4414,0,1,5.176707,-4.076628,0
10324,4414,0,2,8.922631,-7.605452,0
10324,4414,0,3,-2.058293,0.623096,1
10324,4415,0,0,4.048832,-3.463606,0
10324,4415,0,1,-3.080993,1.317731,1
10324,4415,0,2,4.597197,-3.303428,0
10324,4415,0,3,-6.776330,4.668272,1
10325,4416,0,0,5.499218,-4.548580,0
10325,4416,0,1,1.454071,-1.346107,0
10325,4416,0,2,3.838334,-3.360147,0
10325,4416,0,3,1.066474,-0.979095,0
10325,4416,1,0,-1.050178,0.478495,1
10325,4416,1,1,5.972899,-4.858850,0
10325,4416,1,2,3.967004,-3.633407,0
10325,4416,1,3,0.356880,-1.452307,0
10325,4417,0,0,1.497879,-2.372169,0
10325,4417,0,1,2.250017,-1.232886,0
10325,4417,0,2,6.209094,-4.793160,0
10325,4417,0,3,0.139523,-0.724835,0
10326,4418,0,0,6.655146,-5.176837,0
10326,4418,0,1,5.893688,-5.234384,0
10326,4418,0,2,3.475146,-3.567884,0
10326,4418,0,3,1.440987,-1.749668,0
10326,4418,1,0,4.462420,-3.668611,0
10326,4418,1,1,-1.215793,0.274738,1
10326,4418,1,2,2.484954,-3.258198,0
10326,4418,1,3,0.035482,-0.342447,0
10326,4419,0,0,6.010635,-5.406052,0
10326,4419,0,1,4.014946,-2.700821,0
10326,4419,0,2,9.006690,-7.901143,0
10326,4419,0,3,3.068128,-2.848795,0
10327,4420,0,0,3.940950,-3.018324,0
10327,4420,0,1,4.710618,-3.546925,0
10327,4420,0,2,1.253484,-1.444213,0
10327,4420,0,3,2.058575,-1.643968,0
10327,4421,0,0,3.027666,-2.427398,0
10327,4421,0,1,4.749979,-4.501065,0
10327,4421,0,2,2.394072,-2.988420,0
10327,4421,0,3,-1.005863,0.183726,1
10328,4422,0,0,6.228016,-4.848139,0
10328,4422,0,1,5.458461,-4.524009,0
10328,4422,0,2,5.176805,-4.211699,0
10328,4422,0,3,-5.809606,4.112478,1
10328,4423,0,0,4.577463,-4.202129,0
10328,4423,0,1,10.414552,-7.726076,0
10328,4423,0,2,3.794697,-3.805844,0
10328,4423,0,3,-5.204518,3.488546,1
10329,4424,0,0,-1.992324,1.072367,1
10329,4424,0,1,5.057306,-4.084402,0
10329,4424,0,2,-0.769265,-0.186942,0
10329,4424,0,3,-4.804200,3.029578,1
10329,4425,0,0,2.506098,-2.175681,0
10329,4425,0,1,6.743068,-5.346754,0
10329,4425,0,2,3.888620,-3.486890,0
10329,4425,0,3,-3.213927,2.659639,1
10330,4426,0,0,-5.214592,3.232269,1
10330,4426,0,1,4.851007,-4.051870,0
10330,4426,0,2,5.565959,-4.622327,0
10330,4426,0,3,-1.486710,1.387419,1
10330,4427,0,0,3.294985,-3.077970,0
10330,4427,0,1,7.118686,-6.368233,0
10330,4427,0,2,5.309340,-4.449255,0
10330,4427,0,3,0.874821,-0.671574,0
10331,4428,0,0,5.272182,-4.237476,0
10331,4428,0,1,5.724871,-4.945930,0
10331,4428,0,2,1.779074,-1.497266,0
10331,4428,0,3,-3.081999,2.775527,1
10331,4428,1,0,4.592180,-3.826022,0
10331,4428,1,1,-0.096345,-0.163319,0
10331,4428,1,2,0.619099,-1.388065,0
10331,4428,1,3,2.616522,-2.726341,0
10331,4429,0,0,5.221229,-4.025440,0
10331,4429,0,1,3.968071,-3.527974,0
10331,4429,0,2,5.796462,-6.460275,0
10331,4429,0,3,3.148456,-2.941360,0
10332,4430,0,0,2.772813,-2.304828,0
10332,4430,0,1,5.286703,-4.546633,0
10332,4430,0,2,1.128142,-1.510323,0
10332,4430,0,3,-3.742607,2.669090,1
10332,4430,1,0,5.476255,-4.408831,0
10332,4430,1,1,-1.921245,0.490423,1
10332,4430,1,2,-1.504398,0.324645,1
10332,4430,1,3,1.081112,-1.664618,0
10332,4431,0,0,2.964392,-2.857069,0
10332,4431,0,1,11.448757,-8.701791,0
10332,4431,0,2,-1.905730,0.704647,1
10332,4431,0,3,-0.656731,-0.012920,0
10333,4432,0,0,4.645525,-3.768265,0
10333,4432,0,1,-6.627367,4.300779,1
10333,4432,0,2,5.085377,-4.767323,0
10333,4432,0,3,-1.297400,0.771904,1
10333,4433,0,0,4.626267,-4.255072,0
10333,4433,0,1,6.781233,-5.847172,0
10333,4433,0,2,3.458069,-2.468660,0
10333,4433,0,3,-1.792637,0.666776,1
10334,4434,0,0,-0.746726,0.717058,0
10334,4434,0,1,3.570827,-3.327907,0
10334,4434,0,2,2.262486,-2.869639,0
10334,4434,0,3,-1.279543,1.050856,1
10334,4434,1,0,0.471601,-1.010736,0
10334,4434,1,1,2.386475,-2.659318,0
10334,4434,1,2,3.331644,-3.559681,0
10334,4434,1,3,-4.027048,1.942680,1
10334,4435,0,0,3.261427,-2.691882,0
10334,4435,0,1,-3.878539,2.256439,1
10334,4435,0,2,6.331692,-5.264407,0
10334,4435,0,3,3.456150,-2.867853,0
10335,4436,0,0,8.114614,-6.914424,0
10335,4436,0,1,-0.791957,1.074573,0
10335,4436,0,2,5.304912,-4.371120,0
10335,4436,0,3,0.899582,-0.837948,0
10335,4436,1,0,2.675596,-2.605551,0
10335,4436,1,1,-0.240166,-1.041980,0
10335,4436,1,2,2.654175,-3.101654,0
10335,4436,1,3,-0.775525,0.097050,0
10335,4437,0,0,3.011104,-2.551894,0
10335,4437,0,1,4.965467,-4.345315,0
10335,4437,0,2,1.445769,-0.832501,0
10335,4437,0,3,1.270022,-1.032112,0
10336,4438,0,0,1.749239,-2.236982,0
10336,4438,0,1,4.457858,-3.401014,0
10336,4438,0,2,1.899344,-2.321580,0
10336,4438,0,3,-7.991289,5.305836,1
10336,4438,1,0,3.647173,-3.127070,0
10336,4438,1,1,1.507041,-1.560254,0
10336,4438,1,2,-1.775737,0.846203,1
10336,4438,1,3,0.814023,-0.603734,0
10336,4439,0,0,6.853813,-5.578956,0
10336,4439,0,1,0.058424,-1.026011,0
10336,4439,0,2,6.604200,-5.669239,0
10336,4439,0,3,3.224847,-2.980742,0
10337,4440,0,0,4.151765,-3.714217,0
10337,4440,0,1,4.794362,-2.449092,0
10337,4440,0,2,5.922686,-5.270629,0
10337,4440,0,3,4.795140,-3.940133,0
10337,4440,1,0,3.059935,-2.848653,0
10337,4440,1,1,1.210436,-1.799990,0
10337,4440,1,2,0.332194,-1.420029,0
10337,4440,1,3,1.028292,-1.614343,0
10337,4441,0,0,5.403028,-4.489668,0
10337,4441,0,1,1.702364,-1.961411,0
10337,4441,0,2,4.283865,-4.644663,0
10337,4441,0,3,-1.867046,1.181737,1
10338,4442,0,0,5.423718,-4.530321,0
10338,4442,0,1,6.394468,-5.555530,0
10338,4442,0,2,5.658844,-5.113828,0
10338,4442,0,3,6.301814,-4.962147,0
10338,4442,1,0,2.229732,-2.038507,0
10338,4442,1,1,7.634156,-6.090897,0
10338,4442,1,2,2.741606,-3.296842,0
10338,4442,1,3,2.928876,-2.916786,0
10338,4443,0,0,4.662145,-3.845150,0
10338,4443,0,1,9.473804,-7.031208,0
10338,4443,0,2,8.497992,-7.037461,0
10338,4443,0,3,7.882507,-6.250328,0
10339,4444,0,0,4.490062,-3.785811,0
10339,4444,0,1,5.730872,-4.587647,0
10339,4444,0,2,5.546884,-4.418271,0
10339,4444,0,3,-2.329563,0.818066,1
10339,4445,0,0,3.682981,-2.687082,0
10339,4445,0,1,-0.053319,-0.522016,0
10339,4445,0,2,1.705812,-1.004434,0
10339,4445,0,3,1.491518,-0.790283,0
10340,4446,0,0,4.236449,-3.495743,0
10340,4446,0,1,1.633154,-1.345319,0
10340,4446,0,2,0.228986,-1.045206,0
10340,4446,0,3,-0.098830,-0.686372,0
10340,4446,1,0,-1.329425,0.459296,1
10340,4446,1,1,2.222664,-1.895939,0
10340,4446,1,2,2.378768,-3.021995,0
10340,4446,1,3,-2.225934,0.830310,1
10340,4447,0,0,2.378101,-2.705101,0
10340,4447,0,1,6.916903,-5.476273,0
10340,4447,0,2,6.350458,-5.392231,0
10340,4447,0,3,-3.633461,2.115018,1
10341,4448,0,0,2.927244,-3.038336,0
10341,4448,0,1,3.108408,-2.838583,0
10341,4448,0,2,10.734672,-8.612754,0
10341,4448,0,3,4.174541,-4.325953,0
10341,4448,1,0,5.459085,-4.675257,0
10341,4448,1,1,5.812445,-4.938527,0
10341,4448,1,2,1.429307,-2.333490,0
10341,4448,1,3,0.750474,-1.271701,0
10341,4449,0,0,5.762511,-4.543904,0
10341,4449,0,1,2.612287,-2.854312,0
10341,4449,0,2,-6.491333,4.006945,1
10341,4449,0,3,1.410716,-1.466738,0
10342,4450,0,0,-0.518225,0.185099,0
10342,4450,0,1,2.826211,-2.866294,0
10342,4450,0,2,5.879318,-5.241257,0
10342,4450,0,3,-1.971832,0.578573,1
10342,4451,0,0,6.358484,-5.302875,0
10342,4451,0,1,1.035158,-1.328555,0
10342,4451,0,2,4.944475,-4.076061,0
10342,4451,0,3,1.786760,-2.264079,0
10343,4452,0,0,-2.034457,1.690398,1
10343,4452,0,1,8.169877,-6.446336,0
10343,4452,0,2,10.041593,-8.469349,0
10343,4452,0,3,-0.429036,-0.250291,0
10343,4452,1,0,3.495319,-3.184724,0
10343,4452,1,1,5.164405,-4.668436,0
10343,4452,1,2,1.944512,-2.024532,0
10343,4452,1,3,-2.986893,1.378101,1
10343,4453,0,0,4.147704,-3.217316,0
10343,4453,0,1,1.512439,-1.555500,0
10343,4453,0,2,7.450360,-5.479421,0
10343,4453,0,3,2.082468,-2.041078,0
10344,4454,0,0,5.412746,-4.465695,0
10344,4454,0,1,-2.638753,1.915296,1
10344,4454,0,2,1.364875,-0.719321,0
10344,4454,0,3,-1.390028,0.640248,1
10344,4455,0,0,6.688950,-4.700315,0
10344,4455,0,1,1.208716,-1.273814,0
10344,4455,0,2,7.093504,-5.645825,0
10344,4455,0,3,1.148480,-0.896579,0
10345,4456,0,0,3.117695,-2.938316,0
10345,4456,0,1,3.679252,-2.791749,0
10345,4456,0,2,4.039691,-2.583199,0
10345,4456,0,3,-1.690233,0.595384,1
10345,4457,0,0,2.462345,-2.519150,0
10345,4457,0,1,6.438115,-5.720734,0
10345,4457,0,2,6.153623,-4.596995,0
10345,4457,0,3,-4.930184,3.888878,1
10346,4458,0,0,1.090852,-0.518564,0
10346,4458,0,1,4.926963,-4.234566,0
10346,4458,0,2,2.317830,-1.941260,0
10346,4458,0,3,4.034907,-3.460382,0
10346,4458,1,0,2.510499,-2.858975,0
10346,4458,1,1,5.998647,-4.953366,0
10346,4458,1,2,0.877495,-1.489626,0
10346,4458,1,3,4.493006,-3.690477,0
10347,4459,0,0,6.588224,-4.987899,0
10347,4459,0,1,7.486817,-6.943014,0
10347,4459,0,2,3.925935,-3.466618,0
10347,4459,0,3,-1.308447,0.227168,1
10347,4460,0,0,5.773008,-4.745698,0
10347,4460,0,1,0.997652,-1.596557,0
10347,4460,0,2,3.720057,-2.922105,0
10347,4460,0,3,0.691177,-1.189050,0
10348,4461,0,0,1.723813,-1.072531,0
10348,4461,0,1,0.657015,-0.665600,0
10348,4461,0,2,4.476193,-4.257277,0
10348,4461,0,3,-5.429955,3.811771,1
10348,4462,0,0,0.308433,-0.252641,0
10348,4462,0,1,3.336944,-2.794320,0
10348,4462,0,2,1.227594,-1.238467,0
10348,4462,0,3,-2.448295,1.357508,1
10349,4463,0,0,3.832515,-2.553792,0
10349,4463,0,1,0.808706,-1.738048,0
10349,4463,0,2,-6.181045,4.328836,1
10349,4463,0,3,-1.720892,1.234345,1
10349,4464,0,0,-0.282525,-0.266899,0
10349,4464,0,1,4.152840,-4.091385,0
10349,4464,0,2,-1.754818,1.045533,1
10349,4464,0,3,-1.911028,0.372517,1
10350,4465,0,0,3.271573,-1.945460,0
10350,4465,0,1,9.022271,-7.233279,0
10350,4465,0,2,-0.935188,1.159662,0
10350,4465,0,3,2.969823,-2.997536,0
10350,4466,0,0,2.909300,-2.913119,0
10350,4466,0,1,6.349730,-4.893066,0
10350,4466,0,2,-1.798494,-0.431566,1
10350,4466,0,3,-2.529130,1.592514,1
10351,4467,0,0,1.908154,-1.769900,0
10351,4467,0,1,1.301180,-0.827934,0
10351,4467,0,2,6.257319,-4.524862,0
10351,4467,0,3,6.358057,-4.813505,0
10351,4467,1,0,5.706212,-4.681961,0
10351,4467,1,1,-1.420413,-0.624743,1
10351,4467,1,2,3.018305,-2.870854,0
10351,4467,1,3,3.881107,-3.293628,0
10351,4468,0,0,0.515700,-0.776045,0
10351,4468,0,1,6.483683,-5.076913,0
10351,4468,0,2,-3.030630,1.858101,1
10351,4468,0,3,3.345220,-2.326580,0
10352,4469,0,0,5.509742,-3.747124,0
10352,4469,0,1,0.788394,-0.936936,0
10352,4469,0,2,0.964735,-1.512561,0
10352,4469,0,3,-8.924463,5.414252,1
10352,4469,1,0,3.172397,-3.370688,0
10352,4469,1,1,-0.802516,0.270024,0
10352,4469,1,2,2.539132,-2.925420,0
10352,4469,1,3,-4.180808,2.831347,1
10352,4469,2,0,-0.061010,1.132291,0
10352,4469,2,1,-2.968275,2.049628,1
10352,4469,2,2,0.410950,-0.389353,0
10352,4469,2,3,0.320184,-1.219059,0
10352,4469,3,0,2.351890,-2.231155,0
10352,4469,3,1,6.266845,-5.069438,0
10352,4469,3,2,3.722330,-3.566525,0
10352,4469,3,3,6.546641,-5.416433,0
10353,4470,0,0,7.005085,-5.775419,0
10353,4470,0,1,8.110909,-6.582436,0
10353,4470,0,2,-4.430815,2.642371,1
10353,4470,0,3,-2.680081,1.187043,1
10353,4471,0,0,3.743338,-3.674708,0
10353,4471,0,1,-4.893886,3.105990,1
10353,4471,0,2,4.994995,-4.323721,0
10353,4471,0,3,2.545949,-2.408875,0
10354,4472,0,0,1.359086,-1.053635,0
10354,4472,0,1,7.834258,-6.788448,0
10354,4472,0,2,-3.776053,2.009041,1
10354,4472,0,3,-3.918170,2.483300,1
10354,4473,0,0,0.873116,-1.685603,0
10354,4473,0,1,2.860409,-2.474388,0
10354,4473,0,2,0.078775,-0.082462,0
10354,4473,0,3,4.360857,-3.477413,0
