Image#,Crib#,Class 1 Value,Class 2 Value,Classification
8888,1652,0.506547,2.495903,0
8889,1653,4.844765,-5.414577,0
8890,1654,1.482647,0.248024,0
8891,1655,2.262606,-2.497286,0
8892,1656,0.854059,-0.217508,0
8893,1657,3.679782,-3.088731,0
8894,1658,3.913452,-4.442472,0
8895,1659,3.141929,-2.393721,0
8896,1660,4.218411,-4.457088,0
8897,1661,2.375045,-0.905382,0
8898,1662,6.169226,-6.900418,0
8899,1663,1.975472,0.660168,0
8900,1664,4.339095,-4.857347,0
8901,1665,5.583587,-6.367524,0
8902,1666,4.149004,-4.583375,0
8902,1667,4.063161,-4.241421,0
8903,1668,3.539633,-3.623449,0
8904,1669,7.561582,-8.451879,0
8904,1670,4.908049,-5.466731,0
8905,1671,1.275885,0.739691,0
8906,1672,2.121032,-1.967597,0
8907,1673,3.490647,-3.214301,0
8907,1674,2.312243,-0.941095,0
8908,1675,2.681659,-2.813730,0
8909,1676,3.016939,-3.406865,0
8909,1677,1.166815,0.774357,0
8910,1678,4.328229,-4.533823,0
8910,1679,4.163229,-4.687292,0
8911,1680,0.397281,2.138108,0
8911,1681,-1.593734,7.449790,1
8912,1682,-1.290962,6.451341,1
8912,1683,0.148497,2.285291,0
8913,1684,2.374998,-2.305749,0
8913,1685,5.686704,-6.378122,0
8914,1686,0.494963,5.448448,0
8914,1687,3.087299,-3.464505,0
8915,1688,3.310110,-3.742745,0
8915,1689,2.668288,-2.837799,0
8916,1690,-0.019764,3.904181,0
8917,1691,1.474080,0.309061,0
8917,1692,4.674862,-5.128365,0
8918,1693,4.943003,-5.599060,0
8918,1694,4.258028,-4.621534,0
8918,1695,5.998443,-6.712877,0
8919,1696,1.762090,-0.996483,0
8920,1697,1.419013,1.933645,0
8920,1698,2.169711,-0.461600,0
8921,1699,5.791756,-6.512682,0
8921,1700,6.590117,-7.427004,0
8922,1701,2.900519,-0.773254,0
8922,1702,5.863338,-6.574363,0
8923,1703,6.692879,-7.573424,0
8923,1704,6.781976,-7.671225,0
8924,1705,2.061944,1.231281,0
8924,1706,4.867155,-4.668723,0
8925,1707,3.718504,-2.912054,0
8925,1708,6.428782,-7.260054,0
8926,1709,4.076102,-3.998793,0
8926,1710,1.750287,2.831428,0
8927,1711,5.172254,-5.635001,0
8927,1712,7.045542,-7.910064,0
8928,1713,7.460455,-8.342619,0
8928,1714,4.123342,-2.486417,0
8929,1715,6.038961,-6.719275,0
8929,1716,6.049327,-6.784624,0
8930,1717,8.883152,-10.037389,0
8930,1718,4.647593,-3.830493,0
8931,1719,4.702905,-4.865605,0
8931,1720,3.854081,-1.075027,0
8932,1721,6.665091,-7.435434,0
8932,1722,2.006019,2.012980,0
8933,1723,6.574679,-7.441391,0
8933,1724,5.844968,-6.546114,0
8934,1725,4.325032,-4.842060,0
8934,1726,4.576045,-5.073173,0
8935,1727,5.406569,-5.965731,0
8935,1728,5.983435,-6.672244,0
8936,1729,5.429643,-6.065955,0
8936,1730,6.793849,-7.713441,0
8937,1731,3.903802,-3.698433,0
8937,1732,3.507548,-2.520326,0
8938,1733,5.136761,-5.583788,0
8938,1734,3.204728,-3.059877,0
8939,1735,3.811303,-3.239584,0
8939,1736,3.872252,-3.583483,0
8940,1737,4.096963,-3.957047,0
8940,1738,4.158401,-4.109309,0
8941,1739,2.350794,-0.209511,0
8941,1740,2.252514,-0.442934,0
8942,1741,2.988990,-2.299390,0
8943,1742,3.185665,-2.529653,0
8943,1743,4.967937,-5.627985,0
8944,1744,4.489461,-4.759829,0
8944,1745,5.123196,-5.782552,0
8945,1746,3.479860,-3.104261,0
8945,1747,3.189547,-2.968337,0
8946,1748,0.607848,4.410467,0
8946,1749,2.532096,-0.412510,0
8947,1750,4.633933,-4.728947,0
8947,1751,3.916439,-4.361743,0
8948,1752,2.529075,-0.130121,0
8948,1753,4.749629,-5.403834,0
8949,1754,2.330683,-2.392434,0
8949,1755,-0.231435,7.019868,0
8950,1756,4.451631,-4.971939,0
8950,1757,4.605867,-5.217534,0
8951,1758,6.396373,-7.237351,0
8951,1759,3.180208,-2.650311,0
8952,1760,4.281378,-4.804942,0
8952,1761,4.255980,-4.719666,0
8953,1762,4.326741,-4.655196,0
8953,1763,2.114116,0.175626,0
8954,1764,0.967085,4.901502,0
8954,1765,4.673966,-5.173073,0
8955,1766,3.195307,-2.574607,0
8955,1767,4.979521,-5.595262,0
8956,1768,5.132252,-5.757337,0
8956,1769,2.441075,-1.583206,0
8957,1770,3.779305,-4.209323,0
8957,1771,4.744856,-5.262481,0
8958,1772,2.840576,-1.939538,0
8958,1773,2.339551,-1.273137,0
8959,1774,4.885367,-5.514113,0
8959,1775,6.335881,-7.174201,0
8960,1776,3.254162,-3.061302,0
8960,1777,6.210113,-6.933760,0
8961,1778,5.727949,-6.466582,0
8961,1779,4.338768,-4.434100,0
8962,1780,4.603840,-5.158060,0
8962,1781,5.078438,-5.697044,0
8963,1782,4.267919,-4.699567,0
8963,1783,4.416786,-4.936541,0
8964,1784,4.229434,-4.702193,0
8964,1785,5.061086,-5.672571,0
8965,1786,2.357094,-0.964453,0
8965,1787,-0.780478,9.413920,0
8966,1788,6.510991,-7.388071,0
8966,1789,4.555635,-4.295525,0
8967,1790,3.659777,-3.762365,0
8967,1791,4.796054,-5.328222,0
8968,1792,5.089045,-5.704641,0
8968,1793,2.914691,-1.444637,0
8969,1794,3.828840,-2.901098,0
8970,1795,4.792886,-5.426599,0
8970,1796,5.359239,-6.017889,0
8971,1797,4.574993,-4.747736,0
8971,1798,4.926394,-5.488005,0
8972,1799,2.972182,-1.883859,0
8972,1800,5.598968,-6.279282,0
8973,1801,4.841999,-5.405611,0
8973,1802,4.145718,-4.208669,0
8974,1803,1.579616,3.637977,0
8974,1804,4.411345,-4.605770,0
8975,1805,2.137090,0.456114,0
8975,1806,-0.624722,6.123547,0
8976,1807,1.743942,0.407479,0
8976,1808,2.899978,-0.912814,0
8977,1809,5.221577,-5.870414,0
8977,1810,5.593584,-6.353388,0
8978,1811,3.813086,-4.249105,0
8978,1812,3.731076,-3.777202,0
8979,1813,7.057646,-7.968482,0
8979,1814,5.963315,-6.640518,0
8980,1815,6.604262,-7.434766,0
8980,1816,5.821553,-6.411345,0
8981,1817,5.061986,-5.715777,0
8981,1818,5.694397,-6.403960,0
8982,1819,2.546522,-1.588310,0
8982,1820,1.475663,2.776942,0
8983,1821,1.512319,2.420880,0
8983,1822,5.258577,-5.612572,0
8984,1823,4.184609,-4.267809,0
8984,1824,6.415287,-7.253603,0
8985,1825,5.511692,-6.149664,0
8985,1826,3.260973,-2.843376,0
8986,1827,5.358374,-5.984251,0
8986,1828,2.554605,-1.275015,0
8987,1829,4.949273,-5.542388,0
8987,1830,2.969588,-2.193957,0
8988,1831,6.396634,-7.213892,0
8988,1832,4.625046,-5.224952,0
8989,1833,3.532371,-2.964524,0
8989,1834,4.515289,-5.153698,0
8990,1835,4.987567,-5.547531,0
8990,1836,3.351164,-1.973710,0
8991,1837,5.311877,-6.025279,0
8991,1838,5.661625,-6.309181,0
8992,1839,4.004729,-4.235411,0
8993,1840,4.883214,-5.489318,0
8993,1841,2.956475,-2.570313,0
8994,1842,4.907191,-5.582119,0
8994,1843,4.496107,-4.967937,0
8995,1844,5.244091,-5.735065,0
8995,1845,3.214520,-2.269435,0
8996,1846,3.999408,-3.923514,0
8996,1847,1.934545,0.797350,0
8997,1848,4.632814,-4.949216,0
8997,1849,7.159480,-8.131531,0
8998,1850,3.960170,-4.163986,0
8998,1851,5.266072,-5.735140,0
8999,1852,5.094007,-5.643010,0
8999,1853,3.220249,-2.721764,0
9000,1854,1.601676,0.173690,0
9000,1855,0.021476,4.966343,0
9001,1856,2.463614,0.217440,0
9001,1857,3.250798,-2.153482,0
9002,1858,4.837101,-5.359674,0
9002,1859,5.348787,-5.983129,0
9003,1860,5.383797,-6.167329,0
9003,1861,7.976262,-9.002586,0
9004,1862,5.326405,-5.940956,0
9004,1863,1.968529,2.761274,0
9005,1864,4.457777,-4.970784,0
9005,1865,5.745729,-6.387220,0
9006,1866,5.996650,-6.731510,0
9006,1867,2.903436,-2.182120,0
9007,1868,6.282641,-6.991362,0
9007,1869,1.172436,1.919044,0
9008,1870,0.620531,4.317172,0
9008,1871,1.516186,-0.797953,0
9009,1872,4.285795,-4.636590,0
9009,1873,8.518152,-9.601571,0
9010,1874,6.838907,-7.689071,0
9010,1875,8.491756,-9.618645,0
9011,1876,5.268139,-5.875291,0
9011,1877,5.119822,-5.710189,0
9012,1878,3.477836,-2.497042,0
9012,1879,4.948200,-5.503716,0
9013,1880,6.195008,-7.022239,0
9013,1881,2.728172,0.071086,0
9014,1882,5.649756,-6.301246,0
9014,1883,5.215014,-5.909493,0
9015,1884,4.829175,-5.439245,0
9016,1885,2.419947,-1.875886,0
9016,1886,3.668987,-2.979682,0
9016,1887,1.898463,1.338957,0
9017,1888,5.886458,-6.595413,0
9018,1889,3.982745,-3.340075,0
9018,1890,4.540819,-5.020125,0
9019,1891,4.584101,-4.814849,0
9019,1892,4.184069,-4.100091,0
9020,1893,5.846164,-6.558525,0
9020,1894,5.164842,-5.779495,0
9021,1895,1.830417,0.289633,0
9021,1896,2.254446,0.904099,0
9022,1897,2.334842,0.960262,0
9022,1898,5.432179,-6.055249,0
9023,1899,3.567360,-3.415442,0
9023,1900,5.895105,-6.607765,0
9024,1901,4.248435,-4.441115,0
9024,1902,4.146955,-4.608670,0
9025,1903,4.400463,-4.489038,0
9025,1904,5.424053,-6.111404,0
9026,1905,-0.198576,4.536558,0
9026,1906,1.401015,-0.826394,0
9027,1907,0.684570,1.624660,0
9027,1908,3.705339,-3.759959,0
9028,1909,5.094248,-5.680396,0
9028,1910,5.594717,-6.255135,0
9029,1911,4.179096,-4.590999,0
9029,1912,6.099866,-6.810561,0
9030,1913,2.300246,0.940956,0
9030,1914,4.794405,-5.325367,0
9031,1915,2.107680,1.136755,0
9031,1916,2.732589,-2.249032,0
9032,1917,3.808455,-3.976016,0
9033,1918,2.003947,0.172831,0
9033,1919,4.284621,-4.656116,0
9034,1920,2.462340,-0.505662,0
9034,1921,4.171490,-4.658305,0
9035,1922,4.939687,-5.665099,0
9035,1923,5.595574,-6.327402,0
9036,1924,7.381728,-8.286396,0
9036,1925,6.063034,-6.839270,0
9037,1926,4.104186,-4.613310,0
9037,1927,4.454536,-4.993949,0
9038,1928,5.217942,-5.780863,0
9038,1929,1.757085,1.278763,0
9039,1930,1.748133,-0.089320,0
9039,1931,2.670660,-1.010349,0
9040,1932,5.927724,-6.668623,0
9040,1933,3.584501,-3.896510,0
9041,1934,5.010242,-5.682926,0
9041,1935,6.262390,-7.043562,0
9042,1936,6.906501,-7.818256,0
9042,1937,5.096169,-5.703512,0
9043,1938,3.598206,-3.870519,0
9044,1939,4.020425,-4.471359,0
9044,1940,0.875937,3.935642,0
9045,1941,2.918383,-2.823122,0
9045,1942,3.193092,-1.962949,0
9046,1943,3.894823,-3.806237,0
9046,1944,2.911729,-2.957601,0
9047,1945,3.310597,-3.631896,0
9047,1946,3.183398,-3.562305,0
9048,1947,5.365450,-6.062741,0
9048,1948,4.616316,-5.179889,0
9049,1949,4.880445,-5.494548,0
9049,1950,2.846054,-1.709435,0
9050,1951,5.607214,-6.296419,0
9050,1952,4.825068,-5.381796,0
9051,1953,3.327139,-3.091386,0
9051,1954,1.316121,2.908809,0
9052,1955,3.592416,-2.331614,0
9052,1956,4.437984,-4.936937,0
9053,1957,2.161716,-0.061158,0
9053,1958,2.051960,1.225925,0
9054,1959,6.321197,-7.100399,0
9054,1960,5.218377,-5.797295,0
9055,1961,7.437060,-8.441835,0
9055,1962,4.071921,-3.903245,0
9056,1963,3.338547,-1.618487,0
9056,1964,5.332720,-6.037442,0
9057,1965,4.522813,-4.941140,0
9057,1966,4.104884,-4.610092,0
9058,1967,4.938591,-5.554951,0
9058,1968,2.890807,-2.099148,0
9059,1969,5.524567,-6.183075,0
9059,1970,4.559777,-4.225785,0
9060,1971,4.880198,-5.228287,0
9060,1972,6.285325,-7.065247,0
9061,1973,3.267740,-2.633811,0
9061,1974,5.980910,-6.693297,0
9062,1975,3.377775,-2.548007,0
9062,1976,4.577008,-4.348420,0
9063,1977,2.829782,-0.584833,0
9063,1978,5.644326,-6.383098,0
9064,1979,4.540579,-4.322692,0
9064,1980,2.002512,0.264633,0
9065,1981,6.493366,-7.369418,0
9065,1982,3.556419,-2.555607,0
9066,1983,3.046885,-0.971611,0
9066,1984,6.308836,-7.118284,0
9067,1985,2.800685,-1.664999,0
9067,1986,4.839267,-5.471711,0
9068,1987,3.371158,-2.520942,0
9068,1988,2.735279,-0.967159,0
9069,1989,4.928021,-5.458012,0
9070,1990,2.552333,-0.668038,0
9070,1991,2.406449,-0.399906,0
9071,1992,6.126780,-6.940340,0
9071,1993,3.758544,-3.601403,0
9072,1994,5.470170,-6.192800,0
9072,1995,1.917655,0.458927,0
9073,1996,4.712678,-5.207260,0
9073,1997,5.626679,-6.313430,0
9074,1998,0.577543,5.312709,0
9074,1999,2.545768,0.448222,0
9075,2000,5.616729,-6.281546,0
9075,2001,3.117611,-2.754582,0
9076,2002,6.236685,-6.997419,0
9076,2003,3.055484,-2.089219,0
9077,2004,3.683133,-3.212829,0
9077,2005,4.645193,-5.134177,0
9078,2006,6.761529,-7.637075,0
9078,2007,3.046055,-2.554168,0
9079,2008,1.844677,0.335585,0
9079,2009,4.487236,-4.294790,0
9080,2010,5.748952,-6.528764,0
9080,2011,5.686897,-6.353788,0
9081,2012,5.414082,-5.977113,0
9081,2013,5.955015,-6.659894,0
9082,2014,3.962093,-4.283283,0
9082,2015,5.101772,-5.694653,0
9083,2016,6.137255,-6.898220,0
9083,2017,0.397819,6.280002,0
9084,2018,5.223277,-5.909165,0
9084,2019,6.227920,-7.032204,0
9085,2020,1.928533,0.734322,0
9085,2021,5.537599,-6.282978,0
9086,2022,2.563411,-0.291698,0
9086,2023,4.173542,-4.330843,0
9087,2024,4.686244,-4.921228,0
9087,2025,6.735731,-7.605989,0
9088,2026,6.009070,-6.745985,0
9088,2027,2.906041,-1.957939,0
9089,2028,3.367815,-3.282816,0
9090,2029,4.001550,-4.491608,0
9090,2030,4.186495,-4.143931,0
9091,2031,4.551882,-5.008296,0
9091,2032,2.090147,-0.795752,0
9092,2033,5.149712,-5.766156,0
9092,2034,4.838061,-5.379383,0
9093,2035,4.225481,-4.527049,0
9093,2036,6.044595,-6.816093,0
9094,2037,2.790860,-0.357944,0
9094,2038,5.308258,-5.919136,0
9095,2039,5.422136,-6.106839,0
9095,2040,6.664675,-7.521163,0
9096,2041,3.730929,-2.919088,0
9097,2042,5.048098,-5.592790,0
9097,2043,3.033107,-0.908026,0
9098,2044,3.630770,-3.014083,0
9098,2045,6.486094,-7.334721,0
9099,2046,6.849746,-7.689717,0
9099,2047,4.276864,-4.406587,0
9100,2048,4.493536,-4.998310,0
9100,2049,2.054579,1.233209,0
9101,2050,7.282765,-8.215725,0
9101,2051,4.970743,-5.568550,0
9102,2052,5.569242,-6.208735,0
9102,2053,4.807820,-5.296800,0
9103,2054,2.594836,0.076742,0
9103,2055,3.502968,-3.365765,0
9104,2056,3.343948,-3.033615,0
9104,2057,4.963148,-5.560396,0
9105,2058,7.418888,-8.345821,0
9105,2059,1.575166,1.681091,0
9106,2060,4.802527,-5.356942,0
9106,2061,4.917760,-5.600250,0
9107,2062,6.561466,-7.331402,0
9107,2063,5.628790,-6.286252,0
9108,2064,3.862642,-3.919380,0
9108,2065,6.262362,-7.045813,0
9109,2066,7.163591,-8.009854,0
9109,2067,2.505064,-0.480374,0
9110,2068,3.241825,-3.366614,0
9110,2069,4.263741,-4.610877,0
9111,2070,5.560742,-6.250854,0
9111,2071,6.207971,-6.985358,0
9112,2072,7.904519,-8.838121,0
9112,2073,5.737125,-6.406726,0
9113,2074,4.347165,-4.787618,0
9113,2075,5.919771,-6.662440,0
9114,2076,5.087028,-5.808398,0
9114,2077,7.318538,-8.233075,0
9115,2078,4.075496,-4.546919,0
9115,2079,6.022442,-6.813135,0
9116,2080,5.009668,-5.553563,0
9116,2081,1.500381,2.209479,0
9117,2082,3.414733,-3.471166,0
9117,2083,5.198863,-5.868909,0
9118,2084,6.086183,-6.871442,0
9118,2085,6.176561,-6.876070,0
9119,2086,6.436517,-7.215552,0
9119,2087,2.282008,0.868161,0
9120,2088,2.666282,-1.921264,0
9120,2089,2.876509,-1.969765,0
9121,2090,7.718115,-8.711082,0
9122,2091,2.896290,-1.049422,0
9122,2092,4.122733,-4.494127,0
9123,2093,6.423450,-7.256512,0
9123,2094,3.557143,-3.672454,0
9124,2095,5.515792,-6.226084,0
9124,2096,4.881311,-5.222538,0
9125,2097,6.380721,-7.120570,0
9125,2098,2.902886,-1.528277,0
9126,2099,5.273246,-5.932092,0
9126,2100,5.380300,-6.108385,0
9127,2101,4.989559,-5.610424,0
9127,2102,4.528512,-5.089747,0
9128,2103,6.469045,-7.206833,0
9128,2104,7.251359,-8.090942,0
9129,2105,6.180422,-6.894573,0
9129,2106,2.762886,-0.990655,0
9130,2107,4.295506,-4.626128,0
9130,2108,2.453538,-2.378223,0
9131,2109,3.476923,-3.759626,0
9131,2110,2.933686,-2.380482,0
9132,2111,1.527937,4.067355,0
9132,2112,3.322400,-2.545932,0
9133,2113,2.046559,1.823394,0
9133,2114,6.238831,-6.993795,0
9134,2115,5.562037,-6.226132,0
9134,2116,5.065921,-5.688034,0
9135,2117,5.357461,-6.026678,0
9135,2118,5.174557,-5.793023,0
9136,2119,6.702228,-7.544000,0
9136,2120,2.933178,-1.951112,0
9137,2121,5.439491,-6.096629,0
9137,2122,4.504934,-4.962353,0
9138,2123,6.165331,-6.851592,0
9138,2124,5.006568,-5.498325,0
9139,2125,5.804289,-6.513803,0
9139,2126,5.948563,-6.622648,0
9140,2127,4.158924,-4.562092,0
9140,2128,4.569091,-4.960738,0
9141,2129,5.236814,-5.899268,0
9141,2130,4.879297,-5.480062,0
9142,2131,6.016778,-6.786158,0
9142,2132,3.508003,-3.290298,0
9143,2133,4.061347,-4.557257,0
9143,2134,2.898820,-3.233624,0
9144,2135,0.885490,2.823811,0
9144,2136,7.052066,-8.021509,0
9145,2137,7.052595,-7.966973,0
9145,2138,4.032075,-4.565266,0
9146,2139,2.736873,-2.560483,0
9146,2140,1.430153,-0.017765,0
9147,2141,4.909922,-5.524802,0
9147,2142,4.374313,-4.689065,0
9148,2143,4.454181,-4.913387,0
9148,2144,4.106307,-4.622269,0
9149,2145,2.009687,-0.981255,0
9150,2146,3.308092,-3.275427,0
9150,2147,4.027364,-4.478109,0
9151,2148,2.991555,-2.117433,0
9151,2149,6.032590,-6.839262,0
9152,2150,3.884905,-4.352520,0
9152,2151,1.316048,1.939025,0
9153,2152,3.170957,-2.990314,0
9153,2153,3.922027,-3.913754,0
9154,2154,6.727582,-7.602142,0
9154,2155,6.352771,-7.123202,0
9155,2156,3.097507,-1.757894,0
9155,2157,2.259554,-1.751371,0
9156,2158,3.328253,-3.733528,0
9156,2159,0.440774,5.675034,0
9157,2160,4.815026,-5.230498,0
9157,2161,7.800355,-8.788411,0
9158,2162,4.791320,-5.245799,0
9158,2163,2.267094,-1.161398,0
9159,2164,2.803423,-2.375772,0
9159,2165,2.951776,-1.031023,0
9160,2166,5.811756,-6.464588,0
9160,2167,4.615416,-4.943373,0
9161,2168,4.839807,-5.416992,0
9161,2169,3.832170,-4.282244,0
9162,2170,1.233921,0.353884,0
9162,2171,4.600859,-5.208913,0
9163,2172,6.544679,-7.368040,0
9163,2173,6.845460,-7.687408,0
9164,2174,4.197186,-4.449519,0
9164,2175,5.337014,-5.992526,0
9165,2176,4.685825,-5.248372,0
9165,2177,2.253678,-0.669298,0
9166,2178,5.732309,-6.406177,0
9166,2179,4.395167,-4.659128,0
9167,2180,3.211413,-3.616055,0
9167,2181,3.046791,-2.990290,0
9168,2182,5.197223,-5.765707,0
9168,2183,6.844872,-7.790029,0
9169,2184,4.796271,-5.107691,0
9169,2185,2.644330,-0.851557,0
9170,2186,5.956107,-6.713755,0
9170,2187,5.236647,-5.787116,0
9171,2188,5.534498,-6.283383,0
9171,2189,6.197552,-6.930209,0
9172,2190,3.487038,-1.372963,0
9172,2191,5.064415,-5.484757,0
9173,2192,4.093990,-4.134283,0
9173,2193,6.318261,-7.157609,0
9174,2194,4.924378,-5.327801,0
9175,2195,1.799465,0.193520,0
9175,2196,4.185476,-4.569564,0
9176,2197,3.658022,-4.091475,0
9176,2198,4.694412,-5.214417,0
9177,2199,4.336953,-3.966976,0
9177,2200,6.673174,-7.508273,0
9178,2201,5.157704,-5.682504,0
9178,2202,6.464539,-7.309243,0
9179,2203,5.428512,-6.029928,0
9179,2204,4.846672,-5.418406,0
9180,2205,4.422129,-4.888591,0
9180,2206,7.834372,-8.783331,0
9181,2207,4.472845,-4.871398,0
9181,2208,2.637276,-1.476471,0
9182,2209,4.323719,-4.233234,0
9182,2210,4.539143,-3.745156,0
9183,2211,5.671143,-6.442102,0
9183,2212,4.713656,-5.219205,0
9184,2213,3.414217,-2.537085,0
9184,2214,6.754673,-7.678770,0
9185,2215,4.891201,-5.420883,0
9185,2216,4.433255,-4.423354,0
9186,2217,5.160491,-5.779561,0
9186,2218,2.721583,-2.257595,0
9187,2219,3.666742,-3.939278,0
9187,2220,7.007179,-7.802306,0
9188,2221,4.920217,-5.487974,0
9188,2222,4.783453,-5.263534,0
9189,2223,7.002196,-7.815502,0
9189,2224,4.884012,-5.502368,0
9190,2225,6.100744,-6.870741,0
9190,2226,4.734783,-5.095863,0
9191,2227,4.875552,-5.245677,0
9191,2228,4.918099,-5.594935,0
9192,2229,5.828351,-6.500667,0
9192,2230,6.271828,-7.018333,0
9193,2231,0.596116,4.416060,0
9193,2232,2.377412,-2.646964,0
9194,2233,3.297027,-3.614596,0
9194,2234,4.795690,-4.747108,0
9195,2235,2.731279,-0.638816,0
9195,2236,4.598509,-5.039410,0
9196,2237,4.669998,-5.357814,0
9196,2238,2.485075,-2.471967,0
9197,2239,2.112111,-1.489692,0
9197,2240,3.632619,-3.903529,0
9198,2241,6.107787,-6.845127,0
9199,2242,4.540756,-4.430401,0
9199,2243,2.326917,0.745255,0
9199,2244,4.991982,-5.413613,0
9200,2245,4.562166,-5.170932,0
9201,2246,4.974437,-5.633943,0
9201,2247,2.841288,-3.156067,0
9202,2248,3.697380,-4.096836,0
9202,2249,4.941347,-5.266899,0
9203,2250,7.143743,-7.964406,0
9203,2251,4.804702,-5.253099,0
9204,2252,3.027523,-2.222887,0
9204,2253,0.142470,6.496124,0
9205,2254,1.018475,2.325873,0
9205,2255,0.716660,4.316185,0
9206,2256,5.508020,-6.221576,0
9206,2257,5.056187,-5.551425,0
9207,2258,-0.221321,7.715136,0
9207,2259,5.611830,-6.295851,0
9208,2260,3.420181,-3.003560,0
9208,2261,5.443270,-5.849424,0
9209,2262,4.658475,-4.543048,0
9209,2263,2.919922,-1.601928,0
9210,2264,1.944308,-0.570060,0
9210,2265,3.331243,-2.725178,0
9211,2266,4.424863,-4.810311,0
9211,2267,3.103553,-1.039326,0
9212,2268,2.774774,-1.569200,0
9212,2269,6.018304,-6.787422,0
9213,2270,3.259106,-3.370806,0
9214,2271,4.226637,-4.795752,0
9214,2272,2.274388,-0.205660,0
9215,2273,3.361374,-2.545114,0
9215,2274,5.584293,-6.261135,0
9216,2275,5.999928,-6.690970,0
9217,2276,2.466354,-2.293655,0
9217,2277,0.289173,6.413879,0
9218,2278,7.904637,-8.989267,0
9218,2279,1.011830,4.085405,0
9219,2280,6.210463,-6.966992,0
9219,2281,2.464417,-1.117714,0
9220,2282,1.657690,1.595186,0
9220,2283,3.146389,-2.093508,0
9221,2284,3.841045,-3.623071,0
9221,2285,3.466807,-2.901818,0
9222,2286,2.739675,0.650671,0
9222,2287,4.804728,-5.281601,0
9223,2288,4.989933,-5.487210,0
9223,2289,4.483919,-4.926558,0
9224,2290,5.816438,-6.543275,0
9225,2291,4.684986,-4.903272,0
9225,2292,4.799907,-5.399271,0
9226,2293,6.581058,-7.430623,0
9226,2294,4.678862,-5.128312,0
9227,2295,5.552537,-6.134834,0
9227,2296,4.225889,-4.000041,0
9228,2297,4.629459,-5.173996,0
9228,2298,5.950455,-6.616679,0
9229,2299,5.342718,-6.000610,0
9229,2300,2.141315,2.077139,0
9230,2301,4.001229,-4.304054,0
9230,2302,5.306293,-5.962218,0
9231,2303,5.151867,-5.758813,0
9231,2304,6.234322,-7.004066,0
9232,2305,3.539105,-2.628060,0
9232,2306,4.233730,-4.767402,0
9233,2307,7.398416,-8.290096,0
9233,2308,5.737358,-6.361287,0
9234,2309,3.640941,-3.376121,0
9234,2310,2.652514,-1.113298,0
9235,2311,3.376030,-3.016747,0
9235,2312,1.757776,1.624103,0
9236,2313,6.381553,-7.193607,0
9236,2314,6.086314,-6.841228,0
9237,2315,5.182265,-5.503085,0
9237,2316,2.775207,-0.816293,0
9238,2317,4.620553,-4.146582,0
9238,2318,5.253534,-5.891084,0
9239,2319,5.103333,-5.610456,0
9239,2320,6.304759,-7.100929,0
9240,2321,7.083292,-7.999645,0
9240,2322,6.278224,-7.007851,0
9241,2323,3.184924,-1.306281,0
9241,2324,1.884135,2.071272,0
9242,2325,3.086395,-2.616832,0
9242,2326,2.428191,-0.431542,0
9243,2327,5.599543,-6.179606,0
9243,2328,6.544791,-7.366765,0
9244,2329,5.415379,-6.160882,0
9244,2330,2.755075,-1.427914,0
9245,2331,4.187459,-3.293469,0
9245,2332,7.564796,-8.453249,0
9246,2333,6.241629,-6.883132,0
9246,2334,5.970366,-6.657893,0
9247,2335,6.927397,-7.754951,0
9248,2336,3.361800,-2.589327,0
9248,2337,2.402692,-0.428703,0
9249,2338,1.146538,4.165653,0
9249,2339,5.760896,-6.557342,0
9250,2340,5.610003,-6.315122,0
9250,2341,5.919409,-6.579364,0
9251,2342,5.759730,-6.461915,0
9251,2343,5.877718,-6.547391,0
9252,2344,6.093712,-6.845918,0
9252,2345,5.097898,-5.765603,0
9253,2346,-0.052864,6.361921,0
9253,2347,2.641800,-1.330045,0
9254,2348,3.953768,-4.079989,0
9254,2349,2.046673,0.974554,0
9255,2350,1.935242,3.589612,0
9255,2351,2.083595,-0.670290,0
9256,2352,5.110606,-5.505529,0
9256,2353,5.960649,-6.679062,0
9257,2354,5.010013,-5.687738,0
9257,2355,6.919346,-7.722961,0
9258,2356,6.699007,-7.461320,0
9258,2357,4.221572,-3.863321,0
9259,2358,5.985240,-6.689421,0
9259,2359,4.498426,-5.009984,0
9260,2360,5.612933,-6.297301,0
9260,2361,5.657109,-6.351340,0
9261,2362,3.684857,-3.206328,0
9261,2363,3.980798,-4.027989,0
9262,2364,6.187259,-6.953984,0
9262,2365,6.179913,-6.977479,0
9263,2366,4.109686,-4.618634,0
9263,2367,2.895064,-2.190848,0
9264,2368,2.246863,0.004268,0
9264,2369,3.372996,-2.659234,0
9265,2370,7.225949,-8.152880,0
9265,2371,3.003318,-2.140647,0
9266,2372,5.681716,-6.427226,0
9266,2373,3.501359,-3.934949,0
9267,2374,5.717690,-6.444213,0
9267,2375,3.122050,-1.668394,0
9268,2376,5.504374,-6.180845,0
9268,2377,2.640453,0.397543,0
9269,2378,3.830280,-3.929057,0
9269,2379,6.731179,-7.629963,0
9270,2380,5.683240,-6.338899,0
9270,2381,4.493899,-4.800580,0
9271,2382,7.433495,-8.427549,0
9272,2383,3.667211,-3.098794,0
9272,2384,5.127736,-5.773241,0
9273,2385,3.143275,-1.749354,0
9273,2386,3.968620,-4.039365,0
9274,2387,7.261642,-8.156397,0
9274,2388,5.655181,-6.120491,0
9275,2389,5.146797,-5.679627,0
9275,2390,4.895398,-5.417235,0
