Image#,Crib#,Class 1 Value,Class 2 Value,Classification
53249,2384,4.396699,-8.410980,0
53250,2385,-2.825954,-0.704945,1
53252,2386,7.007478,-13.652038,0
53252,2387,-3.493430,0.896049,1
53253,2388,5.110800,-9.691198,0
53254,2389,6.272270,-11.926592,0
53255,2390,-1.069487,-1.521489,1
53256,2391,2.682600,-6.493415,0
53256,2392,5.915126,-11.533865,0
53257,2393,5.088783,-9.683435,0
53258,2394,4.756110,-9.114674,0
53258,2395,8.865924,-17.151798,0
53259,2396,7.220419,-14.239383,0
53260,2397,1.573205,-4.930069,0
53262,2398,4.740900,-8.872970,0
53262,2399,4.071504,-7.775154,0
53263,2400,8.924560,-17.479532,0
53263,2401,4.759834,-9.083228,0
53264,2402,7.161261,-13.845281,0
53264,2403,6.022312,-11.458925,0
53265,2404,6.221524,-12.024917,0
53265,2405,5.619621,-10.724704,0
53266,2406,5.859365,-11.109838,0
53266,2407,7.831727,-15.063476,0
53267,2408,7.888697,-15.186929,0
53267,2409,2.368922,-5.664654,0
53268,2410,6.153405,-11.840895,0
53269,2411,4.298303,-8.216008,0
53269,2412,3.878887,-7.181731,0
53270,2413,1.002422,-3.494995,0
53270,2414,4.926764,-9.218421,0
53271,2415,7.410722,-14.270545,0
53271,2416,6.363319,-12.397733,0
53272,2417,5.415016,-10.259479,0
53272,2418,3.384849,-7.466457,0
53273,2419,4.674799,-9.081190,0
53273,2420,5.517009,-10.543819,0
53274,2421,4.635390,-8.723833,0
53274,2422,-1.821040,-1.313268,1
53275,2423,6.814347,-13.181548,0
53275,2424,5.233965,-9.988763,0
53276,2425,6.978895,-13.538612,0
53276,2426,4.597493,-8.917274,0
53277,2427,1.425024,-4.333154,0
53277,2428,7.314736,-14.084054,0
53278,2429,7.776620,-15.127524,0
53279,2430,5.327925,-10.273041,0
53279,2431,7.155224,-13.933175,0
53280,2432,7.425305,-14.519548,0
53280,2433,9.022939,-17.497581,0
53281,2434,7.421395,-14.431806,0
53281,2435,7.280184,-14.127716,0
53282,2436,6.017576,-11.641397,0
53282,2437,9.440540,-18.357624,0
53283,2438,4.098097,-7.756659,0
53283,2439,5.504747,-10.413164,0
53284,2440,8.141761,-15.796046,0
53284,2441,6.093659,-11.777164,0
53285,2442,8.445168,-16.207195,0
53286,2443,6.526040,-12.618201,0
53286,2444,6.089945,-11.661732,0
53287,2445,6.576228,-12.709807,0
53287,2446,5.745851,-11.151916,0
53288,2447,4.936700,-9.619872,0
53288,2448,7.522503,-14.639851,0
53289,2449,6.376316,-12.331203,0
53289,2450,7.216861,-13.846035,0
53290,2451,6.156856,-11.717311,0
53290,2452,9.078815,-17.831007,0
53291,2453,5.906676,-11.558990,0
53291,2454,6.629386,-12.695359,0
53292,2455,8.562776,-16.630156,0
53292,2456,8.131075,-15.723559,0
53293,2457,6.835967,-13.172306,0
53294,2458,8.112255,-15.674937,0
53294,2459,5.611969,-10.952761,0
53295,2460,7.332944,-14.232436,0
53295,2461,9.379906,-18.458227,0
53296,2462,9.593530,-18.573139,0
53296,2463,8.311548,-16.074005,0
53297,2464,5.968534,-11.490781,0
53297,2465,8.300823,-16.245529,0
53298,2466,6.856887,-13.293641,0
53298,2467,6.655163,-12.769391,0
53299,2468,11.320969,-21.812767,0
53300,2469,9.008075,-17.626507,0
53300,2470,6.453601,-12.415148,0
53301,2471,6.605133,-12.569263,0
53301,2472,4.140265,-8.327454,0
53302,2473,7.039896,-13.494226,0
53302,2474,8.882966,-17.363590,0
53303,2475,4.694644,-8.911075,0
53303,2476,3.227809,-8.895791,0
53304,2477,6.617500,-12.856929,0
53304,2478,8.105311,-15.850987,0
53305,2479,5.365764,-10.240680,0
53305,2480,7.148941,-14.006445,0
53306,2481,4.932860,-9.383764,0
53306,2482,8.912679,-17.336548,0
53307,2483,9.110620,-17.784273,0
53307,2484,10.051014,-19.519056,0
53308,2485,6.627514,-12.817025,0
53308,2486,4.056839,-9.725558,0
53309,2487,8.088028,-15.804084,0
53310,2488,8.287173,-16.141008,0
53310,2489,5.375806,-10.473819,0
53311,2490,6.388729,-12.049549,0
53311,2491,5.095169,-10.582896,0
53312,2492,5.866942,-11.384393,0
53312,2493,7.949619,-15.452058,0
53313,2494,5.766346,-11.184609,0
53313,2495,4.584223,-8.791847,0
53314,2496,4.296290,-8.323879,0
53314,2497,2.312948,-4.908584,0
53315,2498,2.880236,-5.612736,0
53315,2499,-1.554880,-1.016678,1
53316,2500,4.093143,-7.878698,0
53316,2501,4.268053,-8.203510,0
53317,2502,3.944660,-7.295120,0
53317,2503,4.797553,-9.319169,0
53318,2504,-7.869030,4.855972,1
53318,2505,1.367898,-3.168071,0
53319,2506,4.538226,-8.773707,0
53321,2507,4.567427,-9.138114,0
53321,2508,8.195338,-15.912402,0
53322,2509,4.680015,-9.017805,0
53322,2510,7.689891,-15.014901,0
53323,2511,11.066680,-21.652525,0
53323,2512,1.580313,-6.335062,0
53324,2513,10.087567,-19.686632,0
53324,2514,6.862101,-13.319674,0
53325,2515,5.602261,-10.876132,0
53326,2516,7.111346,-13.748318,0
53326,2517,8.313376,-16.268372,0
53327,2518,5.080850,-9.833750,0
53327,2519,9.808363,-19.284252,0
53328,2520,7.456348,-14.117324,0
53328,2521,13.126059,-25.415806,0
53329,2522,4.506927,-10.136283,0
53329,2523,5.677089,-11.016395,0
53330,2524,8.302424,-16.177082,0
53330,2525,8.671497,-16.898464,0
53331,2526,7.376863,-14.336835,0
53331,2527,5.585856,-10.458077,0
53332,2528,8.270251,-16.105747,0
53332,2529,5.288402,-10.055468,0
53333,2530,4.145970,-9.016318,0
53333,2531,10.487247,-20.231813,0
53334,2532,6.457620,-12.532714,0
53334,2533,4.919661,-9.643711,0
53335,2534,6.313724,-12.355709,0
53335,2535,6.358823,-12.102650,0
53336,2536,5.537247,-10.661554,0
53337,2537,2.325503,-5.914595,0
53337,2538,6.426969,-12.503144,0
53338,2539,6.483154,-12.666372,0
53338,2540,7.829849,-15.322027,0
53339,2541,5.455488,-10.515972,0
53339,2542,7.527439,-14.585006,0
53340,2543,-2.175929,-1.115445,1
53340,2544,6.555456,-12.623232,0
53341,2545,7.232261,-13.806591,0
53341,2546,9.865466,-19.188316,0
53342,2547,7.866592,-15.176959,0
53342,2548,7.914482,-15.515809,0
53343,2549,8.296843,-16.215714,0
53344,2550,7.162029,-13.792542,0
53344,2551,5.174138,-9.997991,0
53345,2552,-2.983335,-0.440387,1
53345,2553,6.770800,-13.038744,0
53346,2554,9.255684,-18.045403,0
53346,2555,6.488025,-12.451639,0
53347,2556,8.058463,-15.681312,0
53347,2557,6.621914,-12.826219,0
53348,2558,4.250705,-8.088658,0
53348,2559,6.186823,-11.962580,0
53349,2560,6.897283,-13.249120,0
53350,2561,7.150494,-13.839724,0
53350,2562,4.867959,-9.234092,0
53351,2563,6.184275,-11.809631,0
53351,2564,8.630894,-16.686758,0
53352,2565,5.478460,-10.455332,0
53352,2566,6.689321,-12.830056,0
53353,2567,3.011615,-7.231764,0
53353,2568,7.355168,-14.347638,0
53354,2569,4.089082,-7.632241,0
53354,2570,4.881136,-9.299834,0
53355,2571,5.495140,-10.718312,0
53355,2572,6.427704,-12.319844,0
53356,2573,10.255957,-19.989500,0
53356,2574,6.200471,-12.069518,0
53357,2575,6.516800,-12.643227,0
53357,2576,5.621849,-10.904207,0
53358,2577,7.221373,-14.026366,0
53358,2578,6.342564,-12.068492,0
53359,2579,7.338402,-14.187177,0
53359,2580,5.133969,-9.920422,0
53360,2581,7.847764,-15.320148,0
53360,2582,6.782441,-13.258698,0
53361,2583,6.355233,-12.147770,0
53361,2584,6.700518,-12.864853,0
53362,2585,6.855042,-13.249400,0
53362,2586,5.266704,-10.132650,0
53363,2587,8.312173,-16.201639,0
53363,2588,8.338167,-16.228354,0
53364,2589,4.916276,-10.131026,0
53364,2590,4.926775,-9.381482,0
53365,2591,6.540999,-12.483598,0
53366,2592,7.746008,-15.066082,0
53366,2593,9.541258,-18.475281,0
53367,2594,9.163870,-17.920380,0
53367,2595,10.732851,-20.777550,0
53368,2596,5.893729,-11.430158,0
53368,2597,6.350565,-12.317135,0
53369,2598,12.074435,-23.440470,0
53369,2599,8.751100,-16.896221,0
53370,2600,10.850138,-21.069197,0
53370,2601,11.042877,-21.363811,0
53371,2602,6.328312,-12.183979,0
53371,2603,8.936213,-17.447620,0
53372,2604,7.924664,-15.483895,0
53372,2605,4.242112,-8.316450,0
53373,2606,9.064776,-17.781612,0
53374,2607,6.565254,-12.533077,0
53374,2608,3.677891,-8.328372,0
53375,2609,4.415158,-8.266551,0
53375,2610,8.835203,-17.134666,0
53376,2611,7.033356,-13.726325,0
53376,2612,2.949279,-7.263906,0
53377,2613,6.266365,-12.095174,0
53377,2614,7.601367,-14.734984,0
53378,2615,2.406565,-5.392538,0
53378,2616,5.743790,-10.822218,0
53379,2617,2.149021,-4.784377,0
53379,2618,6.134994,-11.808901,0
53380,2619,5.110295,-9.849091,0
53380,2620,2.564817,-5.102327,0
53381,2621,4.747473,-9.046703,0
53381,2622,-5.921408,2.606071,1
53382,2623,5.034181,-9.605383,0
53382,2624,3.698242,-6.904994,0
53383,2625,3.369713,-6.390383,0
53383,2626,3.379529,-6.605216,0
53384,2627,3.995495,-7.515498,0
53385,2628,2.398531,-4.862088,0
53385,2629,1.523851,-4.562503,0
53386,2630,2.546608,-4.887832,0
53386,2631,3.319758,-6.546968,0
53387,2632,4.887202,-9.502166,0
53387,2633,2.245554,-5.083360,0
53388,2634,4.633033,-8.689736,0
53388,2635,3.814431,-7.003578,0
53389,2636,-2.920282,0.381971,1
53389,2637,-2.292329,-0.306501,1
53390,2638,4.217761,-7.998540,0
53390,2639,1.873757,-4.344038,0
53391,2640,5.314696,-10.142816,0
53392,2641,2.733872,-5.438246,0
53392,2642,5.456661,-10.495084,0
53393,2643,2.361375,-5.035772,0
53393,2644,4.063910,-7.635828,0
53394,2645,3.529068,-6.793683,0
53394,2646,2.250748,-4.957294,0
53395,2647,3.155463,-6.147708,0
53395,2648,3.226288,-6.339753,0
53396,2649,3.966151,-7.299573,0
53396,2650,3.140313,-5.941689,0
53397,2651,5.282669,-10.205016,0
53397,2652,4.528127,-8.577578,0
53398,2653,4.460421,-8.581075,0
53398,2654,4.586998,-8.590054,0
53399,2655,4.060017,-7.650433,0
53399,2656,-2.455167,-0.438554,1
53400,2657,4.791537,-9.177815,0
53401,2658,5.712559,-11.045579,0
53401,2659,1.174732,-3.711674,0
53402,2660,4.821374,-9.074918,0
53402,2661,3.698063,-6.794359,0
53403,2662,4.022341,-7.766043,0
53403,2663,5.566979,-10.860042,0
53404,2664,3.622765,-6.959774,0
53404,2665,5.226388,-9.842749,0
53405,2666,2.358486,-5.962061,0
53405,2667,3.921228,-7.531804,0
53406,2668,7.618138,-14.870166,0
53406,2669,9.325418,-17.932310,0
53407,2670,4.334130,-8.328028,0
53407,2671,8.474997,-16.310181,0
53408,2672,6.197738,-12.040267,0
53409,2673,6.382051,-12.414248,0
53409,2674,0.071859,-3.303784,0
53410,2675,6.921851,-13.399995,0
53410,2676,5.886870,-11.264424,0
53411,2677,6.336245,-12.308073,0
53411,2678,6.787696,-13.186639,0
53412,2679,5.371457,-10.144842,0
53412,2680,5.573406,-10.646801,0
53413,2681,7.348445,-14.354595,0
53413,2682,7.336660,-14.295161,0
53414,2683,8.216923,-16.019718,0
53414,2684,5.888572,-11.344522,0
53415,2685,8.819795,-17.163237,0
53415,2686,7.363972,-14.401070,0
53416,2687,-1.684807,-1.678028,1
53417,2688,6.409680,-12.424403,0
53417,2689,8.056211,-15.658805,0
53418,2690,4.276946,-8.273347,0
53418,2691,7.732868,-15.050822,0
53419,2692,5.823281,-11.213179,0
53419,2693,4.273143,-8.233026,0
53420,2694,1.975975,-4.908531,0
53420,2695,3.729314,-7.070294,0
53421,2696,8.284041,-16.125025,0
53421,2697,6.243758,-12.149503,0
53422,2698,6.212021,-11.855833,0
53422,2699,2.495898,-5.348966,0
53423,2700,7.581636,-14.613538,0
53423,2701,5.172363,-10.071152,0
53424,2702,7.466575,-14.508659,0
53424,2703,5.186576,-9.808527,0
53425,2704,5.000875,-9.478490,0
53425,2705,4.780924,-9.013020,0
53426,2706,-2.570850,0.154534,1
53426,2707,0.178805,-2.585917,0
53427,2708,4.596080,-8.733192,0
53427,2709,4.459224,-8.657000,0
53428,2710,6.970172,-13.462257,0
53428,2711,6.866225,-13.201262,0
53429,2712,4.687173,-8.820027,0
53429,2713,3.875955,-7.326070,0
53430,2714,7.430984,-14.364036,0
53431,2715,4.964227,-9.619645,0
53431,2716,5.161281,-9.603718,0
53432,2717,0.245691,-3.382023,0
53432,2718,5.113601,-9.668453,0
53433,2719,4.604616,-8.706662,0
53433,2720,1.607417,-4.511868,0
53434,2721,3.978803,-7.378532,0
53434,2722,-4.809697,1.895575,1
53435,2723,-0.595508,-1.910254,0
53435,2724,4.647226,-8.977920,0
53436,2725,-3.527070,0.905898,1
53436,2726,4.301631,-8.132262,0
53437,2727,8.265034,-16.021414,0
53437,2728,3.854270,-8.071182,0
53438,2729,7.813217,-15.128253,0
53439,2730,7.566041,-14.666641,0
53439,2731,5.862327,-11.232056,0
53440,2732,6.317492,-12.298113,0
53440,2733,4.509358,-8.791492,0
53441,2734,5.896922,-11.388798,0
53441,2735,8.448531,-16.226883,0
53442,2736,5.339620,-10.198284,0
53442,2737,6.575144,-12.838026,0
53443,2738,5.686463,-10.794089,0
53443,2739,5.887409,-11.126207,0
53444,2740,1.477100,-3.967052,0
53444,2741,3.467315,-8.170690,0
53445,2742,2.495838,-5.181289,0
53445,2743,1.189610,-4.490520,0
53446,2744,0.626017,-3.287441,0
53447,2745,6.841097,-13.168748,0
53447,2746,4.004968,-7.475145,0
53448,2747,5.495561,-10.683315,0
53448,2748,6.506955,-12.579113,0
53449,2749,0.343736,-2.707547,0
53449,2750,-0.755769,-2.117989,0
53450,2751,-3.333940,1.291650,1
53450,2752,3.318074,-6.303774,0
53451,2753,-3.859756,1.003018,1
53451,2754,4.141073,-7.782397,0
53452,2755,-0.014481,-2.548348,0
53452,2756,3.955098,-7.546423,0
53453,2757,5.058119,-9.550646,0
53453,2758,-0.078567,-2.153388,0
53454,2759,2.429010,-4.971711,0
53454,2760,2.398619,-4.821401,0
53455,2761,3.687708,-6.978673,0
53455,2762,3.524918,-6.692926,0
53456,2763,4.446089,-8.311879,0
53456,2764,2.818574,-5.533906,0
53457,2765,-4.455814,1.514715,1
53458,2766,5.183630,-10.029120,0
53458,2767,2.239639,-5.294873,0
53459,2768,1.872176,-5.440801,0
53459,2769,4.240169,-8.085004,0
53460,2770,5.835732,-11.048106,0
53460,2771,6.135794,-11.843418,0
53461,2772,5.293715,-10.204440,0
53461,2773,8.309177,-16.029146,0
53462,2774,2.348676,-5.644914,0
53463,2775,1.830771,-5.414300,0
53463,2776,5.244814,-10.034593,0
53464,2777,1.009123,-3.665065,0
53464,2778,0.828424,-4.341736,0
53465,2779,4.615499,-9.023706,0
53465,2780,3.362823,-6.367649,0
53466,2781,-1.022579,-2.064312,1
53467,2782,0.275248,-2.755415,0
53467,2783,-1.034230,-1.801450,1
53468,2784,3.764169,-7.220905,0
53468,2785,0.405681,-2.699369,0
53469,2786,-4.012340,1.520246,1
53469,2787,3.762617,-7.013023,0
53470,2788,4.879232,-9.422598,0
53470,2789,4.186153,-8.014083,0
53471,2790,3.196914,-6.855000,0
53471,2791,5.882968,-11.313804,0
53472,2792,1.707148,-4.300866,0
53473,2793,0.692675,-3.559269,0
53473,2794,-0.361249,-2.167116,0
53474,2795,-2.073251,-0.445002,1
53474,2796,2.607635,-5.063493,0
53475,2797,3.626155,-6.900933,0
53475,2798,1.992117,-4.956368,0
53476,2799,3.077547,-5.763754,0
53476,2800,0.993194,-3.540332,0
53477,2801,3.447711,-6.549120,0
53477,2802,2.005355,-4.900131,0
53478,2803,1.589782,-4.657465,0
53478,2804,1.790871,-4.358523,0
53479,2805,4.395950,-8.438119,0
53479,2806,-0.748741,-2.018439,0
53480,2807,4.550094,-8.686923,0
53480,2808,-0.900216,-1.370960,0
53481,2809,2.915328,-5.492752,0
53482,2810,2.993755,-5.879193,0
53482,2811,3.835561,-7.003460,0
53483,2812,1.359887,-4.494163,0
53483,2813,3.713213,-7.025305,0
53484,2814,3.382980,-6.461403,0
53484,2815,-4.165280,1.562030,1
53485,2816,-0.057019,-2.409839,0
53485,2817,3.175164,-5.980132,0
53486,2818,-6.313195,3.788082,1
53487,2819,-0.035210,-2.383642,0
53487,2820,-2.099869,0.141231,1
53488,2821,4.174798,-7.886704,0
53488,2822,2.945831,-5.570357,0
53489,2823,-2.244557,-0.406458,1
53489,2824,2.671347,-5.191400,0
53490,2825,-3.683230,1.493527,1
53490,2826,-1.487678,-1.126737,1
53491,2827,-5.103213,2.769982,1
53491,2828,-0.033810,-2.174068,0
53492,2829,-5.075426,2.894293,1
53492,2830,0.587799,-3.133248,0
53493,2831,1.319972,-3.770573,0
53493,2832,2.776172,-5.310112,0
53494,2833,1.643487,-3.768383,0
53494,2834,-0.982612,-1.695858,0
53495,2835,1.068965,-3.357537,0
53496,2836,-5.622564,3.350048,1
53496,2837,2.720525,-5.136790,0
53497,2838,1.258429,-3.560291,0
53497,2839,0.246598,-2.374027,0
53498,2840,3.098653,-5.822609,0
53498,2841,-3.000812,0.954266,1
53499,2842,-1.990135,-0.084443,1
53499,2843,0.694944,-3.205076,0
53500,2844,3.344264,-6.330972,0
53500,2845,-0.917476,-0.922340,0
53501,2846,1.221139,-3.182150,0
53501,2847,-7.076174,4.512240,1
53502,2848,5.164455,-9.836256,0
53502,2849,-0.147997,-2.311730,0
53503,2850,3.306244,-6.412066,0
53503,2851,3.483465,-6.556348,0
53504,2852,1.876710,-4.351828,0
53504,2853,4.496333,-8.511589,0
53505,2854,2.040858,-4.310503,0
53506,2855,-4.416192,2.755614,1
53506,2856,0.791184,-2.595444,0
53507,2857,5.998096,-11.377275,0
53507,2858,-0.958790,-1.186217,0
53508,2859,0.566195,-2.938887,0
53508,2860,2.870839,-5.363070,0
53509,2861,-1.490736,-0.554485,1
53509,2862,-0.113511,-2.131527,0
53510,2863,-2.920482,0.608305,1
53510,2864,3.667567,-6.824941,0
53511,2865,1.098153,-2.964429,0
53511,2866,-0.538715,-2.261615,0
53512,2867,-5.367537,2.633641,1
53512,2868,0.121306,-2.421329,0
53513,2869,5.073133,-9.837244,0
53514,2870,-6.947972,4.413343,1
53514,2871,-2.000681,-0.389452,1
53515,2872,1.265905,-3.105924,0
53515,2873,3.082563,-5.763501,0
53516,2874,-0.037594,-2.167668,0
53516,2875,2.551103,-4.765527,0
53517,2876,-0.349845,-1.586811,0
53517,2877,-4.186241,1.954426,1
53518,2878,2.703421,-5.221372,0
53518,2879,-2.314025,0.465855,1
53519,2880,0.629755,-2.905699,0
53519,2881,2.262416,-4.936547,0
53520,2882,-2.874615,0.453743,1
53520,2883,-3.576243,1.613281,1
53521,2884,1.321984,-3.282434,0
53521,2885,-3.186685,1.151337,1
53522,2886,-5.675756,3.208919,1
53523,2887,-3.618450,1.142811,1
53523,2888,-7.331311,4.710478,1
53524,2889,1.574306,-3.523912,0
53524,2890,1.557715,-3.931613,0
53525,2891,-3.207958,1.144759,1
53525,2892,1.625620,-4.126436,0
53526,2893,-6.586241,4.324574,1
53526,2894,-1.542221,-0.803465,1
53527,2895,3.573275,-6.796878,0
53527,2896,2.968274,-5.654124,0
53528,2897,-1.083686,-1.098700,1
53528,2898,-9.878682,6.268108,1
53529,2899,0.519972,-3.147214,0
53529,2900,0.960846,-3.258944,0
53530,2901,4.749959,-9.099978,0
53530,2902,4.063705,-7.788458,0
53531,2903,3.857769,-7.326259,0
53532,2904,0.344527,-3.348931,0
53532,2905,5.802641,-11.199574,0
53533,2906,3.595042,-6.691926,0
53533,2907,1.294581,-3.925127,0
53534,2908,2.552093,-5.122350,0
53534,2909,3.899142,-7.327841,0
53535,2910,-2.373623,-0.160400,1
53535,2911,1.483037,-4.601116,0
53536,2912,1.528815,-4.001589,0
53536,2913,6.262117,-11.982205,0
53537,2914,3.909870,-7.378151,0
53537,2915,3.866685,-7.352891,0
53538,2916,-0.624802,-2.517875,0
53539,2917,2.277791,-5.709258,0
53539,2918,2.836178,-5.568243,0
53540,2919,1.585896,-3.958595,0
53540,2920,5.543391,-10.567442,0
53541,2921,5.687438,-10.972885,0
53541,2922,4.183506,-7.892620,0
53542,2923,4.244078,-8.096843,0
53542,2924,-2.369046,0.254771,1
53543,2925,3.207152,-6.027994,0
53543,2926,0.059027,-2.788588,0
53544,2927,-0.125956,-2.162801,0
53544,2928,-0.250330,-2.819760,0
53545,2929,3.219008,-6.015584,0
53545,2930,4.984217,-9.617728,0
53546,2931,1.843813,-4.174609,0
53547,2932,0.298005,-3.015007,0
53547,2933,2.456349,-4.704607,0
53548,2934,-2.364847,0.136000,1
53548,2935,2.040407,-4.345111,0
53549,2936,5.079851,-9.808992,0
53549,2937,1.622373,-4.699596,0
53550,2938,4.819305,-9.266905,0
53551,2939,-4.354459,1.541837,1
53551,2940,6.978364,-13.524047,0
53552,2941,1.580839,-4.005935,0
53552,2942,5.919333,-11.430230,0
53553,2943,2.918880,-5.604423,0
53553,2944,4.451202,-8.400868,0
53554,2945,3.998471,-7.601553,0
53554,2946,-2.137559,-0.017482,1
53555,2947,5.136763,-9.814046,0
53555,2948,0.909654,-3.382394,0
53556,2949,0.523696,-2.767588,0
53556,2950,4.932507,-9.325392,0
53557,2951,0.901010,-3.425307,0
53557,2952,-0.725855,-1.771541,0
53558,2953,2.531191,-5.503203,0
53558,2954,4.013587,-7.527349,0
53559,2955,3.252770,-6.057018,0
53560,2956,4.028860,-7.787939,0
53560,2957,3.231122,-6.090216,0
53561,2958,-2.177535,0.270511,1
53561,2959,-4.533558,2.244633,1
53562,2960,-1.463750,-0.233334,1
53562,2961,1.483419,-3.725779,0
53563,2962,-3.480933,1.101249,1
53563,2963,1.016249,-3.816412,0
53564,2964,-0.959233,-0.720472,0
53564,2965,-0.136308,-2.171236,0
53565,2966,5.968884,-11.414008,0
53565,2967,5.771264,-10.979697,0
53566,2968,1.480578,-3.809615,0
53566,2969,1.963286,-4.358389,0
53567,2970,2.833745,-5.468702,0
53567,2971,5.397449,-10.322680,0
53568,2972,-0.071820,-2.843012,0
53569,2973,2.600815,-5.679111,0
53569,2974,-3.541295,0.916611,1
53570,2975,6.582274,-12.715243,0
53570,2976,0.809616,-3.169967,0
53571,2977,5.697649,-11.059163,0
53571,2978,4.763920,-8.864438,0
53572,2979,4.616087,-8.796540,0
53572,2980,-4.695150,1.825736,1
53573,2981,4.675077,-8.861835,0
53573,2982,1.905281,-4.419647,0
53574,2983,3.767469,-7.089553,0
53574,2984,2.958215,-5.677315,0
53575,2985,3.055454,-5.751301,0
53575,2986,4.218368,-7.984199,0
53576,2987,3.450501,-6.499404,0
53576,2988,-1.183249,-0.939794,1
53577,2989,0.172122,-3.126031,0
53578,2990,4.089221,-7.634138,0
53578,2991,2.842597,-5.599795,0
53579,2992,1.051439,-3.391361,0
53579,2993,0.902091,-3.471491,0
53580,2994,2.563506,-5.664518,0
53580,2995,2.715463,-5.314472,0
53581,2996,-1.587160,-0.619746,1
53581,2997,1.906340,-4.798761,0
53582,2998,2.684294,-5.147706,0
53582,2999,-0.038423,-2.222270,0
53583,3000,1.314664,-3.343655,0
53583,3001,2.406787,-5.359423,0
53584,3002,0.106918,-2.886568,0
53584,3003,4.121822,-7.736631,0
53585,3004,-1.405719,-0.524798,1
53585,3005,-0.150978,-2.185298,0
53586,3006,-2.280932,0.311981,1
53586,3007,2.369502,-5.735097,0
53587,3008,2.707418,-5.058810,0
53588,3009,2.449080,-5.090672,0
53588,3010,0.440578,-2.933599,0
53589,3011,2.560773,-5.112375,0
53589,3012,3.916966,-7.375871,0
53590,3013,-4.698295,2.637131,1
53590,3014,3.644011,-6.772639,0
53591,3015,-0.056685,-2.238725,0
53591,3016,3.871731,-7.333327,0
53592,3017,4.584435,-8.659573,0
53592,3018,3.630479,-7.012620,0
53593,3019,-1.039633,-1.762791,1
53593,3020,-4.087261,1.121874,1
53594,3021,1.625375,-3.977223,0
53594,3022,1.479705,-3.981066,0
53595,3023,4.381438,-8.297323,0
53596,3024,5.162228,-9.927768,0
53596,3025,3.795441,-7.044039,0
53597,3026,-1.662653,-0.564963,1
53597,3027,-3.182677,0.191568,1
53598,3028,-3.869998,1.668713,1
53598,3029,-1.455778,-1.607689,1
53599,3030,1.321817,-4.170082,0
53599,3031,2.302110,-5.147563,0
53600,3032,2.146441,-4.578947,0
53600,3033,4.453053,-8.647031,0
53601,3034,3.548893,-6.897220,0
53601,3035,3.599483,-6.975686,0
53602,3036,-4.160981,1.710316,1
53602,3037,1.909542,-4.590405,0
53603,3038,2.922767,-5.792542,0
53603,3039,3.500249,-6.585681,0
53604,3040,-1.384078,-0.937308,1
53604,3041,2.236144,-4.529041,0
53605,3042,3.279899,-6.186995,0
53605,3043,2.261101,-4.923890,0
53606,3044,2.604358,-5.039458,0
53606,3045,2.447198,-4.674264,0
53607,3046,5.151681,-9.881311,0
53607,3047,-2.911123,0.809349,1
53608,3048,-0.149421,-2.270484,0
53608,3049,-0.729044,-0.972170,0
53609,3050,-1.447990,-0.656444,1
53609,3051,2.023903,-4.187906,0
53610,3052,-0.144365,-2.278211,0
53611,3053,0.096737,-2.407955,0
53611,3054,-3.792181,1.636740,1
53612,3055,-6.871584,4.307069,1
53612,3056,-5.721406,3.743981,1
53613,3057,0.089773,-2.415492,0
53613,3058,2.609529,-4.939968,0
53614,3059,-2.585321,0.053475,1
53614,3060,4.691191,-8.983571,0
53615,3061,0.150455,-2.674830,0
53615,3062,1.259717,-3.773327,0
53616,3063,-0.685874,-2.159233,0
53617,3064,2.264444,-4.543020,0
53617,3065,2.120249,-4.568942,0
53618,3066,-0.736373,-1.421946,0
53618,3067,-1.334820,-1.406131,1
53619,3068,3.129933,-6.060229,0
53619,3069,1.605087,-3.860701,0
53620,3070,-1.100636,-1.434428,1
53620,3071,-0.835108,-1.141749,0
53621,3072,2.956140,-5.677927,0
53621,3073,1.547979,-3.935464,0
53622,3074,3.651839,-6.934092,0
53622,3075,3.732744,-7.112025,0
53623,3076,3.242659,-6.219312,0
53623,3077,1.555776,-3.817605,0
53624,3078,1.487210,-4.131724,0
53624,3079,3.570210,-6.602284,0
53625,3080,2.443300,-5.121868,0
53626,3081,2.438735,-4.920882,0
53626,3082,-0.381102,-1.506401,0
53627,3083,-5.212059,3.149798,1
53627,3084,3.067631,-5.793643,0
53628,3085,-2.117455,-0.408641,1
53628,3086,0.128241,-2.244028,0
53629,3087,1.028565,-2.961824,0
53629,3088,4.082475,-7.825571,0
53630,3089,4.313274,-8.246930,0
53630,3090,1.929968,-4.343896,0
53631,3091,-4.170712,2.096744,1
53631,3092,-0.666932,-1.522639,0
53632,3093,0.850654,-2.996967,0
53632,3094,2.090392,-4.178653,0
53633,3095,3.454609,-6.474425,0
53633,3096,2.364621,-4.570048,0
53634,3097,2.009406,-4.364434,0
53634,3098,4.694594,-8.977950,0
53635,3099,4.356306,-8.446170,0
53635,3100,3.939542,-7.569039,0
53636,3101,4.058036,-7.629639,0
53637,3102,2.402558,-4.587911,0
53637,3103,2.928911,-5.592154,0
53638,3104,-0.154857,-1.762483,0
53638,3105,-0.608900,-1.625547,0
53639,3106,3.381462,-6.419879,0
53639,3107,2.615910,-5.182621,0
53640,3108,1.146275,-3.035202,0
53640,3109,2.294954,-4.274085,0
53641,3110,1.049391,-2.657356,0
53641,3111,3.051017,-5.647592,0
53642,3112,1.591019,-4.158352,0
53642,3113,3.278041,-6.238103,0
53643,3114,4.079032,-7.883398,0
